env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
1000,10.3161,-6.9213,0.5445,0.4287
1100,0.415,-9.8078,0.2762,0.221
1200,0.823,-9.7592,0.6057,0.463
1300,0.1425,-9.3022,0.1215,0.0861
1400,0.2208,-9.8067,0.1158,0.0952
1500,0.3953,-9.9655,0.283,0.2248
1600,0.1195,-9.5429,0.0923,0.0695
1700,0.2471,-9.6589,0.3017,0.2371
1800,0.1065,-9.7947,0.3044,0.2277
1900,0.0724,-9.5498,0.1179,0.0837
2000,0.1072,-9.7291,0.0691,0.0522
2100,0.5049,-10.0162,0.2122,0.1599
2200,0.0966,-9.6078,0.1104,0.0794
2300,0.3523,-9.9609,0.4071,0.3249
2400,0.2209,-10.33,0.139,0.1015
2500,0.125,-10.0854,0.1477,0.1171
2600,0.3249,-10.6601,0.1772,0.1342
2700,0.2819,-10.9563,0.2107,0.177
2800,0.1431,-10.4396,0.2375,0.1888
2900,0.1733,-10.7369,0.4619,0.357
3000,0.1569,-11.0495,0.1856,0.1527
3100,0.0783,-10.9327,0.0874,0.0657
3200,0.1082,-11.4031,0.244,0.1832
3300,0.1317,-11.2375,0.3717,0.2818
3400,0.0596,-11.1982,0.1075,0.0765
3500,0.2553,-11.4823,0.6708,0.5267
3600,0.1179,-11.936,0.1873,0.1534
3700,0.0755,-11.4946,0.2026,0.172
3800,0.0932,-11.9153,0.2388,0.1781
3900,0.2528,-12.16,0.6903,0.5562
4000,0.0856,-11.9716,0.2481,0.1876
4100,0.1229,-12.1898,0.4141,0.3435
4200,0.1228,-12.3788,0.2434,0.2228
4300,0.0659,-12.1443,0.3877,0.3171
4400,0.3329,-12.2304,0.7996,0.6585
4500,0.1699,-12.1245,0.3694,0.3007
4600,0.0845,-12.3783,0.2112,0.1531
4700,0.1107,-12.3707,0.2052,0.1533
4800,0.1764,-12.6373,0.2459,0.1929
4900,0.1038,-12.509,0.1778,0.1309
5000,0.1099,-12.5913,0.4097,0.3146
5100,0.1852,-12.8207,0.7065,0.5788
5200,0.0815,-12.8729,0.3139,0.2422
5300,0.1674,-12.7647,0.9712,0.814
5400,0.1446,-12.8441,0.6144,0.5147
5500,0.0547,-12.9974,0.159,0.1203
5600,0.0559,-12.9459,0.2138,0.1731
5700,0.088,-13.2523,0.219,0.1873
5800,0.0464,-13.0431,0.1016,0.0804
5900,0.1157,-13.0893,0.287,0.2415
6000,0.2425,-13.0245,0.7985,0.663
6100,0.0521,-12.8384,0.132,0.109
6200,0.1388,-13.0013,0.3684,0.3044
6300,0.0877,-13.3492,0.3247,0.2684
6400,0.0485,-12.8512,0.456,0.3531
6500,0.1388,-13.1401,0.4387,0.3752
6600,0.1463,-13.3794,0.5704,0.4627
6700,0.0504,-13.1395,0.2027,0.1705
6800,0.0824,-13.1344,1.0217,0.8429
6900,0.0791,-13.4812,0.3453,0.2674
7000,0.0464,-13.3191,0.6764,0.5694
7100,0.0754,-13.4087,0.201,0.1605
7200,0.0946,-13.0975,0.8247,0.6906
7300,0.0481,-13.2111,0.3345,0.2894
7400,0.0858,-13.2138,1.6222,1.4043
7500,0.0954,-13.3677,0.5144,0.4782
7600,0.055,-13.1628,0.331,0.2827
7700,0.0661,-13.4363,0.4168,0.3545
7800,0.2816,-13.4411,0.8767,0.7562
7900,0.0824,-13.1525,0.9074,0.7586
8000,0.1074,-13.2394,0.3094,0.2406
8100,0.1716,-13.5326,1.2998,1.0664
8200,0.0704,-13.3604,0.5171,0.429
8300,0.1232,-13.2864,0.6816,0.5682
8400,0.142,-13.2837,0.3421,0.2862
8500,0.0687,-13.4979,0.299,0.2339
8600,0.1288,-13.4404,0.4645,0.3839
8700,0.1911,-13.3839,0.7375,0.6085
8800,0.0855,-13.6022,0.3249,0.2501
8900,0.141,-13.6487,0.5923,0.4593
9000,0.1999,-13.5862,0.6127,0.5202
9100,0.091,-13.2436,0.7159,0.5484
9200,0.1365,-13.5926,0.5602,0.4745
9300,0.1692,-13.2497,0.5557,0.4846
9400,0.0871,-13.0197,0.2822,0.2253
9500,0.1162,-13.4241,0.3042,0.2653
9600,0.1446,-13.5332,0.8008,0.6831
9700,0.09,-13.0676,0.5409,0.4575
9800,0.1263,-13.3635,0.611,0.5046
9900,0.1388,-13.484,0.5752,0.46
10000,0.0804,-13.2366,0.4883,0.4353
10100,0.1661,-13.4545,0.758,0.6366
10200,0.1341,-13.4984,2.5867,2.1105
10300,0.0894,-13.605,0.6211,0.4934
10400,0.1028,-13.5566,0.5133,0.3979
10500,0.1145,-13.6107,0.4385,0.3679
10600,0.0817,-13.5704,3.6627,3.0123
10700,0.1185,-13.2359,0.8107,0.6541
10800,0.137,-13.5761,0.8177,0.6747
10900,0.0685,-13.2645,0.3136,0.2405
11000,0.1207,-13.3415,0.5281,0.4127
11100,0.1293,-13.038,1.5485,1.2617
11200,0.0865,-13.1294,0.5108,0.4078
11300,0.1198,-13.3609,0.7508,0.6331
11400,0.143,-13.4215,0.8195,0.6784
11500,0.0787,-12.639,0.9962,0.8348
11600,0.107,-13.0484,0.4995,0.3979
11700,0.1918,-13.2138,2.0808,1.7623
11800,0.0942,-12.8927,0.9605,0.8173
11900,0.107,-13.4078,0.9759,0.8243
12000,0.1,-13.1483,0.6581,0.5194
12100,0.0596,-13.0912,0.2663,0.2285
12200,0.0848,-12.9458,0.4568,0.3735
12300,0.1281,-13.0512,0.5035,0.4195
12400,0.0546,-13.0217,0.5978,0.4929
12500,0.1418,-13.0554,1.2215,0.9751
12600,0.109,-13.1258,0.4177,0.3491
12700,0.0551,-12.9649,0.2574,0.2216
12800,0.0982,-12.9777,0.5088,0.4239
12900,0.0924,-13.3163,1.9333,1.6291
13000,0.0738,-12.6924,0.4035,0.3383
13100,0.0997,-12.6938,1.3713,1.1225
13200,0.1335,-12.9401,1.1705,1.006
13300,0.0659,-12.4802,0.6776,0.5658
13400,0.0892,-12.9561,0.3952,0.3253
13500,0.1353,-13.0713,1.507,1.3151
13600,0.0702,-12.4505,0.5558,0.4538
13700,0.0826,-12.7019,0.6987,0.6102
13800,0.0972,-12.7557,0.5666,0.4587
13900,0.0624,-12.4938,0.5851,0.476
