env_steps,return,restorations,length,FPS,time
5400,-748.0,51,100,51.708,1.9339
5500,-776.0,46,100,52.2527,1.9138
5600,-765.0,54,100,52.5391,1.9033
5700,-798.0,55,100,52.2488,1.9139
5800,-911.0,55,100,53.0932,1.8835
5900,-822.0,56,100,52.3394,1.9106
6000,-764.0,51,100,50.7478,1.9705
6100,-622.0,52,100,52.2985,1.9121
6200,-704.0,51,100,52.8313,1.8928
6300,-775.0,50,100,51.7916,1.9308
6400,-739.0,51,100,52.0978,1.9195
6500,-691.0,52,100,51.0404,1.9592
6600,-788.0,53,100,53.3163,1.8756
6700,-753.0,45,100,49.3348,2.027
6800,-717.0,51,100,49.7431,2.0103
6900,-682.0,40,100,43.8958,2.2781
7000,-653.0,47,100,47.6514,2.0986
7100,-749.0,54,100,47.7173,2.0957
7200,-569.0,43,100,48.6414,2.0559
7300,-791.0,54,100,49.371,2.0255
7400,-748.0,52,100,49.4022,2.0242
7500,-807.0,56,100,46.741,2.1395
7600,-845.0,54,100,48.7098,2.053
7700,-906.0,58,100,45.6756,2.1894
7800,-646.0,45,100,48.2542,2.0724
7900,-753.0,49,100,48.1789,2.0756
8000,-711.0,49,100,48.3015,2.0703
8100,-667.0,53,100,46.7125,2.1408
8200,-765.0,58,100,50.7641,1.9699
8300,-640.0,47,100,50.5333,1.9789
8400,-725.0,51,100,48.2281,2.0735
8500,-855.0,50,100,49.5414,2.0185
8600,-693.0,46,100,48.5159,2.0612
8700,-756.0,54,100,48.8807,2.0458
8800,-660.0,44,100,50.9424,1.963
8900,-624.0,49,100,47.877,2.0887
9000,-626.0,43,100,50.2583,1.9897
9100,-815.0,50,100,47.6929,2.0968
9200,-770.0,55,100,47.906,2.0874
9300,-679.0,47,100,47.4123,2.1092
9400,-662.0,44,100,48.1826,2.0754
9500,-781.0,48,100,47.4051,2.1095
9600,-591.0,44,100,48.4813,2.0627
9700,-644.0,49,100,47.8625,2.0893
9800,-669.0,44,100,48.4604,2.0635
9900,-813.0,54,100,48.5414,2.0601
10000,-613.0,43,100,0.0,0.397
10100,-599.0,45,100,45.3883,2.2032
10200,-667.0,51,100,48.7401,2.0517
10300,-694.0,54,100,49.064,2.0382
10400,-717.0,52,100,48.362,2.0677
10500,-667.0,54,100,49.3138,2.0278
10600,-815.0,53,100,49.0543,2.0386
10700,-677.0,48,100,47.7727,2.0932
10800,-813.0,55,100,46.4673,2.152
10900,-652.0,53,100,48.9508,2.0429
11000,-726.0,53,100,48.0759,2.08
11100,-729.0,47,100,48.9519,2.0428
11200,-658.0,46,100,49.776,2.009
11300,-805.0,55,100,50.0139,1.9994
11400,-723.0,47,100,49.9745,2.001
11500,-786.0,53,100,49.6268,2.015
11600,-838.0,49,100,49.6037,2.016
11700,-835.0,56,100,50.6148,1.9757
11800,-680.0,42,100,50.0543,1.9978
11900,-655.0,45,100,46.8422,2.1348
12000,-741.0,47,100,49.8337,2.0067
12100,-860.0,53,100,49.0499,2.0387
12200,-519.0,37,100,45.8891,2.1792
12300,-812.0,58,100,47.8222,2.0911
12400,-665.0,44,100,48.9895,2.0413
12500,-756.0,56,100,49.8857,2.0046
12600,-616.0,43,100,49.7442,2.0103
12700,-550.0,47,100,49.2936,2.0287
12800,-639.0,51,100,49.201,2.0325
12900,-994.0,55,100,46.292,2.1602
13000,-674.0,48,100,47.9788,2.0843
13100,-608.0,43,100,43.5721,2.295
13200,-677.0,48,100,50.9805,1.9615
13300,-698.0,46,100,47.679,2.0974
13400,-683.0,46,100,47.5968,2.101
13500,-932.0,55,100,44.203,2.2623
13600,-656.0,43,100,48.7752,2.0502
13700,-682.0,46,100,48.9776,2.0417
13800,-437.0,33,100,49.1699,2.0338
13900,-671.0,47,100,49.266,2.0298
14000,-791.0,50,100,49.2411,2.0308
14100,-911.0,49,100,49.4464,2.0224
14200,-747.0,51,100,49.3571,2.0261
14300,-537.0,36,100,49.1119,2.0362
14400,-773.0,46,100,49.1822,2.0333
14500,-672.0,55,100,48.7954,2.0494
14600,-603.0,39,100,46.331,2.1584
14700,-933.0,58,100,48.7271,2.0522
14800,-777.0,43,100,49.9711,2.0012
14900,-632.0,42,100,49.3326,2.0271
15000,-747.0,46,100,49.5115,2.0197
15100,-671.0,40,100,49.8727,2.0051
15200,-780.0,51,100,48.4615,2.0635
15300,-613.0,38,100,48.7128,2.0528
15400,-650.0,40,100,49.2143,2.0319
15500,-538.0,36,100,49.2366,2.031
15600,-607.0,36,100,48.9578,2.0426
15700,-631.0,41,100,49.1829,2.0332
15800,-712.0,40,100,50.1934,1.9923
15900,-508.0,23,100,48.7838,2.0499
16000,-491.0,35,100,48.1778,2.0756
16100,-801.0,52,100,49.2839,2.0291
16200,-659.0,42,100,48.5133,2.0613
16300,-568.0,42,100,49.1613,2.0341
16400,-723.0,49,100,48.212,2.0742
16500,-725.0,47,100,48.6905,2.0538
16600,-695.0,37,100,49.2609,2.03
16700,-1028.0,59,100,49.2855,2.029
16800,-719.0,52,100,49.8116,2.0076
16900,-801.0,48,100,47.8265,2.0909
17000,-649.0,39,100,48.865,2.0465
17100,-857.0,49,100,48.0775,2.08
17200,-607.0,36,100,49.5238,2.0192
17300,-781.0,49,100,48.6602,2.0551
17400,-840.0,52,100,48.2242,2.0736
17500,-369.0,25,100,47.4138,2.1091
17600,-420.0,27,100,39.4497,2.5349
17700,-840.0,57,100,45.7767,2.1845
17800,-577.0,39,100,48.0148,2.0827
17900,-726.0,43,100,48.6577,2.0552
18000,-543.0,38,100,49.2917,2.0287
18100,-854.0,54,100,49.2882,2.0289
18200,-709.0,45,100,49.351,2.0263
18300,-622.0,52,100,48.9858,2.0414
18400,-835.0,48,100,48.6088,2.0572
18500,-999.0,60,100,49.737,2.0106
18600,-599.0,41,100,50.707,1.9721
18700,-440.0,24,100,49.129,2.0355
18800,-468.0,32,100,49.3666,2.0257
18900,-590.0,41,100,49.3653,2.0257
19000,-669.0,48,100,49.2468,2.0306
19100,-465.0,30,100,49.2539,2.0303
19200,-871.0,46,100,48.959,2.0425
19300,-615.0,39,100,48.2128,2.0741
19400,-761.0,46,100,48.4546,2.0638
19500,-557.0,36,100,49.6616,2.0136
19600,-666.0,46,100,50.3043,1.9879
19700,-585.0,35,100,49.2994,2.0284
19800,-747.0,39,100,49.1681,2.0338
19900,-525.0,26,100,49.2892,2.0288
20000,-811.0,48,100,0.0,0.4081
20100,-548.0,40,100,48.929,2.0438
20200,-539.0,33,100,48.8312,2.0479
20300,-787.0,46,100,47.8706,2.089
20400,-757.0,39,100,51.5103,1.9414
20500,-587.0,20,100,49.5405,2.0186
20600,-615.0,38,100,47.4867,2.1059
20700,-483.0,25,100,47.1489,2.1209
20800,-651.0,33,100,48.6173,2.0569
20900,-518.0,33,100,47.1037,2.123
21000,-461.0,23,100,47.6138,2.1002
21100,-341.0,21,100,48.228,2.0735
21200,-735.0,38,100,49.0071,2.0405
21300,-832.0,42,100,48.4546,2.0638
21400,-624.0,23,100,48.1157,2.0783
21500,-284.0,17,100,48.2709,2.0716
21600,-520.0,29,100,47.569,2.1022
21700,-543.0,25,100,47.9438,2.0858
21800,-643.0,36,100,48.8456,2.0473
21900,-532.0,18,100,48.9481,2.043
22000,-492.0,22,100,47.6522,2.0985
22100,-502.0,19,100,48.0881,2.0795
22200,-594.0,25,100,49.7026,2.012
22300,-594.0,35,100,47.8715,2.0889
22400,-728.0,35,100,47.7238,2.0954
22500,-604.0,34,100,49.188,2.033
22600,-354.0,18,100,49.5512,2.0181
22700,-301.0,18,100,47.9236,2.0867
22800,-915.0,45,100,49.5471,2.0183
22900,-1117.0,55,100,49.5741,2.0172
23000,-570.0,26,100,50.2521,1.99
23100,-481.0,31,100,48.1085,2.0786
23200,-691.0,33,100,49.4484,2.0223
23300,-763.0,35,100,47.4739,2.1064
23400,-540.0,28,100,49.0396,2.0392
23500,-829.0,40,100,49.3867,2.0248
23600,-948.0,34,100,49.109,2.0363
23700,-582.0,33,100,43.8287,2.2816
23800,-347.0,14,100,44.119,2.2666
23900,-199.0,8,100,43.2596,2.3116
24000,-494.0,20,100,42.4996,2.353
24100,-508.0,20,100,43.2538,2.3119
24200,-795.0,41,100,43.2229,2.3136
24300,-725.0,32,100,44.0399,2.2707
24400,-497.0,16,100,45.4,2.2026
24500,-776.0,42,100,43.0548,2.3226
24600,-464.0,17,100,44.6547,2.2394
24700,-852.0,31,100,45.3427,2.2054
24800,-297.0,16,100,42.3022,2.3639
24900,-966.0,21,100,51.4263,1.9445
25000,-814.0,42,100,52.755,1.8956
25100,-884.0,20,100,50.6375,1.9748
25200,-878.0,41,100,54.052,1.8501
25300,-444.0,19,100,47.4557,2.1072
25400,-485.0,23,100,50.861,1.9661
25500,-515.0,13,100,51.6232,1.9371
25600,-393.0,17,100,47.4284,2.1084
25700,-1112.0,34,100,51.6135,1.9375
25800,-538.0,30,100,50.7061,1.9722
25900,-523.0,29,100,52.1638,1.917
26000,-694.0,48,100,49.1196,2.0358
26100,-451.0,21,100,53.5085,1.8689
26200,-594.0,34,100,52.0488,1.9213
26300,-376.0,23,100,50.4256,1.9831
26400,-389.0,22,100,51.7591,1.932
26500,-484.0,30,100,50.2148,1.9914
26600,-618.0,37,100,52.4473,1.9067
26700,-493.0,23,100,51.2328,1.9519
26800,-688.0,33,100,49.4829,2.0209
26900,-258.0,16,100,47.2806,2.115
27000,-238.0,18,100,47.544,2.1033
27100,-684.0,41,100,49.2695,2.0297
27200,-321.0,20,100,47.8352,2.0905
27300,-298.0,21,100,48.1216,2.0781
27400,-309.0,16,100,48.1204,2.0781
27500,-685.0,35,100,48.1248,2.0779
27600,-695.0,47,100,47.8134,2.0915
27700,-602.0,27,100,49.4562,2.022
27800,-528.0,44,100,48.3957,2.0663
27900,-300.0,27,100,47.4017,2.1096
28000,-160.0,14,100,49.1419,2.0349
28100,-806.0,64,100,49.2847,2.029
28200,-481.0,40,100,48.7874,2.0497
28300,-621.0,38,100,48.4603,2.0635
28400,-383.0,23,100,48.1294,2.0777
28500,-612.0,32,100,48.819,2.0484
28600,-742.0,47,100,48.6747,2.0545
28700,-360.0,15,100,48.2975,2.0705
28800,-387.0,33,100,49.1489,2.0346
28900,-458.0,25,100,49.571,2.0173
29000,-386.0,21,100,49.2508,2.0304
29100,-591.0,36,100,47.837,2.0904
29200,-418.0,34,100,50.4241,1.9832
29300,-286.0,22,100,49.2712,2.0296
29400,-211.0,12,100,46.8244,2.1356
29500,-423.0,30,100,51.3121,1.9489
29600,-442.0,31,100,48.8632,2.0465
29700,-300.0,19,100,47.5768,2.1019
29800,-371.0,17,100,47.2412,2.1168
29900,-463.0,28,100,50.7046,1.9722
30000,-156.0,13,100,0.0,0.4086
30100,-299.0,20,100,48.1515,2.0768
30200,-182.0,21,100,48.3877,2.0666
30300,-685.0,41,100,48.9857,2.0414
30400,-235.0,18,100,47.932,2.0863
30500,-400.0,19,100,47.6438,2.0989
30600,-245.0,18,100,48.1625,2.0763
30700,-251.0,22,100,42.0154,2.3801
30800,-290.0,29,100,45.1341,2.2156
30900,-357.0,20,100,44.2281,2.261
31000,-327.0,27,100,46.99,2.1281
31100,-427.0,31,100,45.3682,2.2042
31200,-284.0,21,100,45.0071,2.2219
31300,-344.0,33,100,47.9989,2.0834
31400,-206.0,23,100,46.6363,2.1443
31500,-189.0,17,100,48.2224,2.0737
31600,-269.0,25,100,42.8755,2.3323
31700,-355.0,25,100,46.4189,2.1543
31800,-384.0,25,100,47.521,2.1043
31900,-221.0,22,100,49.1849,2.0331
32000,-96.0,14,100,49.6233,2.0152
32100,-234.0,20,100,48.0593,2.0808
32200,-162.0,18,100,48.7242,2.0524
32300,-275.0,20,100,48.2778,2.0713
32400,-470.0,35,100,49.6221,2.0152
32500,-306.0,27,100,49.7762,2.009
32600,-87.0,11,100,47.5471,2.1032
32700,-155.0,19,100,48.9752,2.0419
32800,-440.0,34,100,49.0714,2.0378
32900,-533.0,29,100,49.4319,2.023
33000,-226.0,17,100,49.8054,2.0078
33100,-190.0,18,100,49.1222,2.0357
33200,-217.0,21,100,49.1299,2.0354
33300,-461.0,35,100,48.0397,2.0816
33400,-164.0,19,100,48.6816,2.0542
33500,-539.0,36,100,48.11,2.0786
33600,-485.0,38,100,49.7258,2.011
33700,-308.0,27,100,48.4656,2.0633
33800,-575.0,29,100,48.7472,2.0514
33900,-428.0,39,100,49.2665,2.0298
34000,-135.0,9,100,48.4197,2.0653
34100,-61.0,11,100,50.5008,1.9802
34200,-139.0,16,100,48.0453,2.0814
34300,-260.0,11,100,48.8076,2.0489
34400,-48.0,11,100,49.9121,2.0035
34500,-153.0,21,100,50.1791,1.9929
34600,-13.0,9,100,48.5066,2.0616
34700,-177.0,20,100,49.408,2.024
34800,-267.0,19,100,48.9931,2.0411
34900,-250.0,22,100,49.6975,2.0122
35000,-199.0,19,100,48.9299,2.0437
35100,-179.0,11,100,48.506,2.0616
35200,-353.0,22,100,50.0957,1.9962
35300,-181.0,14,100,51.7022,1.9342
35400,-159.0,11,100,49.4039,2.0241
35500,-219.0,19,100,48.806,2.0489
35600,-69.0,11,100,49.8308,2.0068
35700,-252.0,22,100,49.7224,2.0112
35800,-80.0,9,100,49.0835,2.0373
35900,-200.0,15,100,48.9029,2.0449
36000,42.0,1,100,48.446,2.0642
36100,-119.0,12,100,48.2837,2.0711
36200,-294.0,28,100,48.7999,2.0492
36300,-129.0,12,100,49.3087,2.028
36400,-503.0,45,100,49.9784,2.0009
36500,-98.0,14,100,49.4925,2.0205
36600,-30.0,8,100,49.0714,2.0378
36700,-70.0,10,100,49.4739,2.0213
36800,-344.0,18,100,48.7987,2.0492
36900,-41.0,8,100,49.164,2.034
37000,-113.0,12,100,47.9692,2.0847
37100,-189.0,12,100,49.6912,2.0124
37200,-249.0,20,100,48.4069,2.0658
37300,-85.0,13,100,48.5973,2.0577
37400,-218.0,11,100,49.9185,2.0033
37500,-309.0,18,100,48.121,2.0781
37600,-354.0,16,100,47.2201,2.1177
37700,-117.0,15,100,49.0375,2.0393
37800,-96.0,7,100,48.1009,2.079
37900,-302.0,24,100,48.9245,2.044
38000,-329.0,26,100,48.8128,2.0486
38100,-236.0,11,100,49.0764,2.0376
38200,-239.0,17,100,49.1835,2.0332
38300,-300.0,22,100,49.1392,2.035
38400,-197.0,19,100,49.0405,2.0391
38500,-176.0,14,100,49.0029,2.0407
38600,-149.0,16,100,49.0893,2.0371
38700,-146.0,18,100,49.0092,2.0404
38800,-281.0,18,100,48.8197,2.0484
38900,-27.0,5,100,48.1478,2.0769
39000,-40.0,11,100,49.2827,2.0291
39100,-134.0,13,100,48.8283,2.048
39200,-220.0,22,100,48.9588,2.0425
39300,-103.0,9,100,49.4494,2.0223
39400,-130.0,12,100,49.0571,2.0384
39500,-141.0,16,100,49.5772,2.0171
39600,-92.0,8,100,48.9839,2.0415
39700,-123.0,13,100,49.8859,2.0046
39800,-281.0,16,100,49.3407,2.0267
39900,-212.0,18,100,48.8255,2.0481
40000,-19.0,8,100,0.0,0.4052
40100,-103.0,8,100,49.1786,2.0334
40200,-258.0,20,100,48.9624,2.0424
40300,-65.0,9,100,47.9784,2.0843
40400,-166.0,10,100,48.8307,2.0479
40500,-218.0,22,100,48.291,2.0708
40600,-126.0,15,100,47.9418,2.0859
40700,45.0,3,100,48.9808,2.0416
40800,-136.0,15,100,48.785,2.0498
40900,2.0,5,100,46.6641,2.143
41000,-2.0,6,100,45.8081,2.183
41100,-34.0,8,100,48.9372,2.0434
41200,-187.0,16,100,48.5171,2.0611
41300,-182.0,14,100,49.6712,2.0132
41400,-52.0,10,100,48.3903,2.0665
41500,-126.0,10,100,47.9519,2.0854
41600,-50.0,10,100,45.6035,2.1928
41700,-133.0,15,100,47.6957,2.0966
41800,-3.0,6,100,48.3969,2.0662
41900,41.0,6,100,50.6141,1.9757
42000,-88.0,10,100,49.4095,2.0239
42100,-268.0,19,100,49.2303,2.0313
42200,-132.0,16,100,46.478,2.1516
42300,-65.0,11,100,48.6977,2.0535
42400,-131.0,11,100,48.5966,2.0578
42500,-129.0,16,100,49.5747,2.0172
42600,-177.0,19,100,49.3197,2.0276
42700,-98.0,10,100,47.9721,2.0845
42800,-95.0,8,100,51.0027,1.9607
42900,-77.0,10,100,47.6132,2.1003
43000,-89.0,11,100,48.7862,2.0498
43100,-13.0,6,100,46.9844,2.1284
43200,-39.0,11,100,46.4639,2.1522
43300,-106.0,4,100,49.1887,2.033
43400,-142.0,13,100,49.4348,2.0229
43500,-40.0,6,100,49.0971,2.0368
43600,-124.0,12,100,53.1281,1.8822
43700,-91.0,12,100,50.223,1.9911
43800,-94.0,5,100,51.7214,1.9334
43900,-32.0,8,100,50.8108,1.9681
44000,-15.0,7,100,51.809,1.9302
44100,-398.0,26,100,51.229,1.952
44200,-108.0,8,100,49.9346,2.0026
44300,0.0,5,100,50.734,1.9711
44400,-75.0,8,100,52.9041,1.8902
44500,-32.0,7,100,54.3755,1.8391
44600,-52.0,9,100,51.658,1.9358
44700,-26.0,10,100,53.4067,1.8724
44800,-8.0,7,100,51.4252,1.9446
44900,51.0,0,100,52.4698,1.9059
45000,-4.0,4,100,50.2978,1.9882
45100,-11.0,7,100,52.7826,1.8946
45200,-21.0,8,100,50.2206,1.9912
45300,-45.0,9,100,51.2745,1.9503
45400,-143.0,14,100,50.9575,1.9624
45500,25.0,8,100,50.4638,1.9816
45600,-144.0,14,100,49.2563,2.0302
45700,52.0,3,100,50.1295,1.9948
45800,12.0,6,100,47.4011,2.1097
45900,-10.0,6,100,49.0468,2.0389
46000,-26.0,6,100,48.6767,2.0544
46100,29.0,5,100,49.0923,2.037
46200,-103.0,12,100,48.8782,2.0459
46300,-42.0,9,100,49.8937,2.0043
46400,5.0,10,100,49.6821,2.0128
46500,63.0,2,100,49.2019,2.0324
46600,-262.0,19,100,47.9092,2.0873
46700,20.0,3,100,49.1007,2.0366
46800,-46.0,10,100,49.0398,2.0392
46900,98.0,1,100,49.2331,2.0312
47000,9.0,8,100,48.0562,2.0809
47100,-50.0,9,100,48.6859,2.054
47200,-78.0,10,100,49.5179,2.0195
47300,-54.0,11,100,49.3314,2.0271
47400,-25.0,10,100,49.3754,2.0253
47500,-9.0,9,100,49.7544,2.0099
47600,7.0,5,100,48.6273,2.0565
47700,61.0,4,100,48.2836,2.0711
47800,-44.0,9,100,48.9934,2.0411
47900,66.0,4,100,49.1024,2.0366
48000,88.0,2,100,48.8198,2.0484
48100,60.0,4,100,49.2009,2.0325
48200,85.0,4,100,48.9007,2.045
48300,-53.0,8,100,48.9347,2.0435
48400,112.0,1,100,49.4972,2.0203
48500,89.0,1,100,49.4021,2.0242
48600,102.0,3,100,49.1428,2.0349
48700,109.0,2,100,48.695,2.0536
48800,82.0,5,100,48.4636,2.0634
48900,99.0,3,100,49.149,2.0346
49000,88.0,3,100,48.6378,2.056
49100,56.0,4,100,48.7205,2.0525
49200,105.0,3,100,47.9633,2.0849
49300,39.0,9,100,48.9083,2.0446
49400,119.0,1,100,48.976,2.0418
49500,115.0,1,100,48.7481,2.0514
49600,78.0,2,100,50.0676,1.9973
49700,88.0,4,100,48.8528,2.047
49800,95.0,3,100,49.2483,2.0305
49900,95.0,4,100,48.221,2.0738
