env_steps,critic_loss,q1
8300,1.166,-0.886
8400,1.2116,-0.8498
8500,1.2041,-0.867
8600,1.1415,-0.9054
8700,1.1742,-0.8624
8800,1.2018,-0.8721
8900,1.1942,-0.8763
9000,1.1607,-0.8875
9100,1.2111,-0.877
9200,1.1724,-0.8635
9300,1.2227,-0.8775
9400,1.2131,-0.8465
9500,1.2081,-0.8315
9600,1.215,-0.8447
9700,1.181,-0.8566
9800,1.1741,-0.8918
9900,1.2123,-0.866
10000,1.1668,-0.8757
10100,1.2148,-0.8475
10200,1.2179,-0.8548
10300,1.1923,-0.8674
10400,1.1935,-0.8874
10500,1.2095,-0.8656
10600,1.1557,-0.8812
10700,1.1905,-0.8756
10800,1.2015,-0.8583
10900,1.2095,-0.8435
11000,1.2063,-0.8637
11100,1.1829,-0.8798
11200,1.2315,-0.8252
11300,1.1623,-0.888
11400,1.1915,-0.8702
11500,1.2291,-0.8533
11600,1.1626,-0.8617
11700,1.1891,-0.8817
11800,1.2192,-0.8525
11900,1.1939,-0.8895
12000,1.1942,-0.8801
12100,1.2111,-0.8516
12200,1.2,-0.8573
12300,1.1818,-0.8835
12400,1.1957,-0.8782
12500,1.1643,-0.8647
12600,1.1918,-0.8701
12700,1.2015,-0.8656
12800,1.225,-0.8651
12900,1.2052,-0.8449
13000,1.1714,-0.8885
13100,1.2162,-0.8451
13200,1.1648,-0.8883
13300,1.1803,-0.8802
13400,1.2274,-0.8475
13500,1.1997,-0.8694
13600,1.1794,-0.9014
13700,1.2388,-0.8229
13800,1.2496,-0.8346
13900,1.201,-0.8374
14000,1.1657,-0.8891
14100,1.188,-0.8857
14200,1.1711,-0.9033
14300,1.2222,-0.8192
14400,1.2113,-0.8525
14500,1.1807,-0.8889
14600,1.2402,-0.8416
14700,1.1805,-0.873
14800,1.2089,-0.8683
14900,1.1955,-0.8724
15000,1.2148,-0.8261
15100,1.2141,-0.8364
15200,1.1589,-0.9049
15300,1.2267,-0.8605
15400,1.2205,-0.8383
15500,1.1722,-0.9148
15600,1.1947,-0.8507
15700,1.2095,-0.8532
15800,1.2044,-0.8638
15900,1.1998,-0.8883
16000,1.2029,-0.8608
16100,1.1853,-0.8687
16200,1.1923,-0.8711
16300,1.1895,-0.8782
16400,1.1638,-0.9115
16500,1.2035,-0.8672
16600,1.1344,-0.9165
16700,1.2114,-0.8522
16800,1.1657,-0.8877
16900,1.1904,-0.8859
17000,1.1806,-0.8813
17100,1.2047,-0.8759
17200,1.1652,-0.8995
17300,1.2077,-0.8704
17400,1.1627,-0.886
17500,1.2174,-0.8469
17600,1.2023,-0.8849
17700,1.1633,-0.8887
17800,1.1833,-0.8861
17900,1.1949,-0.8697
18000,1.2001,-0.8617
18100,1.2129,-0.8622
18200,1.2121,-0.8555
18300,1.1851,-0.884
18400,1.2149,-0.8532
18500,1.1805,-0.8803
18600,1.1987,-0.8468
18700,1.2094,-0.8501
18800,1.1965,-0.8849
18900,1.172,-0.8926
19000,1.2177,-0.8728
19100,1.1633,-0.876
19200,1.165,-0.8929
19300,1.1939,-0.8705
19400,1.1762,-0.8793
19500,1.192,-0.8865
19600,1.1941,-0.8365
19700,1.1955,-0.8568
19800,1.2276,-0.8336
19900,1.2135,-0.8516
20000,1.165,-0.8661
20100,1.2101,-0.8967
20200,1.1849,-0.8486
20300,1.2024,-0.8711
20400,1.2004,-0.8734
20500,1.2156,-0.8605
20600,1.2534,-0.8104
20700,1.2261,-0.8364
20800,1.1848,-0.8859
20900,1.1929,-0.8755
21000,1.2052,-0.8489
21100,1.243,-0.8102
21200,1.2247,-0.8511
21300,1.1873,-0.8707
21400,1.233,-0.8271
21500,1.1997,-0.8712
21600,1.181,-0.8844
21700,1.1702,-0.8913
21800,1.2544,-0.8365
21900,1.2204,-0.8348
22000,1.2096,-0.8304
22100,1.1645,-0.8733
22200,1.2283,-0.846
22300,1.197,-0.8651
22400,1.1968,-0.8576
22500,1.1963,-0.8592
22600,1.1916,-0.8736
22700,1.2088,-0.8707
22800,1.1982,-0.8418
22900,1.2252,-0.8549
23000,1.2046,-0.8661
23100,1.2126,-0.8471
23200,1.1776,-0.8802
23300,1.2322,-0.8326
23400,1.2152,-0.8653
23500,1.2195,-0.84
23600,1.2039,-0.8499
23700,1.2016,-0.8632
23800,1.1691,-0.895
23900,1.1974,-0.8675
24000,1.2206,-0.8688
24100,1.2019,-0.8526
24200,1.1745,-0.8707
24300,1.2038,-0.8542
24400,1.2383,-0.8258
24500,1.1928,-0.8612
24600,1.1969,-0.8661
24700,1.201,-0.8721
24800,1.1942,-0.8584
24900,1.1986,-0.8798
25000,1.2002,-0.8474
25100,1.2236,-0.8416
25200,1.2204,-0.8347
25300,1.2338,-0.8398
25400,1.261,-0.8398
25500,1.2121,-0.8308
25600,1.1922,-0.8749
25700,1.2194,-0.8717
25800,1.2185,-0.8232
25900,1.1996,-0.866
26000,1.2038,-0.8618
26100,1.2096,-0.8587
26200,1.2123,-0.8528
26300,1.2035,-0.8584
26400,1.2043,-0.8389
26500,1.2505,-0.8259
26600,1.2106,-0.8512
26700,1.2042,-0.8375
26800,1.2025,-0.8634
26900,1.2207,-0.8362
27000,1.225,-0.8383
27100,1.2071,-0.8498
27200,1.1836,-0.857
27300,1.1655,-0.8769
27400,1.1615,-0.8783
27500,1.2313,-0.8429
27600,1.2097,-0.8521
27700,1.2424,-0.8068
27800,1.2184,-0.8588
27900,1.2081,-0.8358
28000,1.2354,-0.8343
28100,1.2187,-0.8434
28200,1.2388,-0.8466
28300,1.1919,-0.8609
28400,1.193,-0.8691
28500,1.2737,-0.7951
28600,1.2055,-0.8602
28700,1.2152,-0.8097
28800,1.2328,-0.8511
28900,1.2278,-0.856
29000,1.2265,-0.8325
29100,1.1962,-0.8694
29200,1.2175,-0.858
29300,1.225,-0.8033
29400,1.1996,-0.8475
29500,1.1693,-0.8817
29600,1.1793,-0.8742
29700,1.1847,-0.8637
29800,1.1947,-0.8626
29900,1.217,-0.8491
30000,1.1815,-0.8692
30100,1.2116,-0.8677
30200,1.2051,-0.8552
30300,1.1805,-0.8593
30400,1.2128,-0.8836
30500,1.2112,-0.8515
30600,1.2068,-0.8664
30700,1.2469,-0.8192
30800,1.2212,-0.8451
30900,1.1808,-0.8591
31000,1.2077,-0.8786
31100,1.2139,-0.8355
31200,1.2076,-0.865
31300,1.214,-0.8674
31400,1.2225,-0.8165
31500,1.1891,-0.8654
31600,1.2264,-0.8246
31700,1.196,-0.8729
31800,1.2538,-0.8057
31900,1.2075,-0.8614
32000,1.1713,-0.8711
32100,1.174,-0.9113
32200,1.2127,-0.8443
32300,1.2027,-0.8603
32400,1.2024,-0.8518
32500,1.2286,-0.8399
32600,1.254,-0.8305
32700,1.2437,-0.821
32800,1.2145,-0.8575
32900,1.1966,-0.8547
33000,1.228,-0.8419
33100,1.1942,-0.8627
33200,1.2177,-0.8378
33300,1.1974,-0.8547
33400,1.2037,-0.8781
33500,1.2032,-0.8395
33600,1.1816,-0.8689
33700,1.2465,-0.8477
33800,1.2251,-0.8409
33900,1.2474,-0.8167
34000,1.2102,-0.889
34100,1.2212,-0.8489
34200,1.1826,-0.8668
34300,1.176,-0.8808
34400,1.1885,-0.8631
34500,1.1806,-0.8732
34600,1.2133,-0.8567
34700,1.1979,-0.8635
34800,1.225,-0.831
34900,1.1962,-0.8794
35000,1.2207,-0.841
35100,1.2145,-0.8466
35200,1.1749,-0.8786
35300,1.2345,-0.8362
35400,1.2034,-0.8545
35500,1.164,-0.8988
35600,1.2222,-0.849
35700,1.1895,-0.8701
35800,1.2039,-0.8836
35900,1.1866,-0.8676
36000,1.1643,-0.8819
36100,1.1868,-0.876
36200,1.1686,-0.8777
36300,1.1873,-0.8776
36400,1.2005,-0.8587
36500,1.2035,-0.8555
36600,1.1894,-0.8709
36700,1.1819,-0.8797
36800,1.2186,-0.8448
36900,1.2225,-0.8491
37000,1.2157,-0.8567
37100,1.2126,-0.8593
37200,1.2141,-0.8473
37300,1.1988,-0.8545
37400,1.2309,-0.8465
37500,1.2358,-0.8372
37600,1.1336,-0.9139
37700,1.1964,-0.8394
37800,1.2283,-0.8716
37900,1.1704,-0.8973
38000,1.2319,-0.8299
38100,1.1899,-0.8628
38200,1.1998,-0.8504
38300,1.2052,-0.8731
38400,1.2287,-0.8326
38500,1.2121,-0.8456
38600,1.2011,-0.8495
38700,1.2563,-0.8224
38800,1.1828,-0.8733
38900,1.1961,-0.8478
39000,1.2322,-0.8484
39100,1.2263,-0.8576
39200,1.2175,-0.8499
39300,1.1908,-0.8644
39400,1.2177,-0.8566
39500,1.1778,-0.8717
39600,1.1859,-0.8671
39700,1.2401,-0.8267
39800,1.2238,-0.8818
39900,1.2169,-0.836
40000,1.2093,-0.8448
40100,1.2587,-0.8376
40200,1.1942,-0.8553
40300,1.2011,-0.8644
40400,1.1841,-0.8622
40500,1.2239,-0.8444
40600,1.1922,-0.861
40700,1.2127,-0.8407
40800,1.1638,-0.8913
40900,1.2067,-0.8532
41000,1.2217,-0.845
41100,1.1985,-0.8627
41200,1.2201,-0.8438
41300,1.2353,-0.8413
41400,1.1986,-0.8578
41500,1.1794,-0.8906
41600,1.2122,-0.8312
41700,1.1757,-0.8907
41800,1.186,-0.8458
41900,1.2031,-0.8653
42000,1.1904,-0.8868
42100,1.2184,-0.8513
42200,1.1959,-0.8578
42300,1.2166,-0.8528
42400,1.2235,-0.8519
42500,1.2187,-0.8409
42600,1.2035,-0.8257
42700,1.1929,-0.883
42800,1.1917,-0.8568
42900,1.1964,-0.8471
43000,1.2273,-0.8599
43100,1.24,-0.8192
43200,1.1622,-0.8878
43300,1.2224,-0.8421
43400,1.2087,-0.8393
43500,1.2001,-0.8484
43600,1.2286,-0.854
43700,1.1723,-0.8688
43800,1.2124,-0.8703
43900,1.2167,-0.8436
44000,1.1831,-0.8754
44100,1.1982,-0.8574
44200,1.2147,-0.8623
44300,1.1815,-0.8733
44400,1.2297,-0.8552
44500,1.2009,-0.8581
44600,1.1807,-0.8978
44700,1.1892,-0.8335
44800,1.2058,-0.8675
44900,1.175,-0.8955
45000,1.2233,-0.8389
45100,1.1778,-0.8585
45200,1.2387,-0.8427
45300,1.1327,-0.8969
45400,1.2012,-0.8808
45500,1.2223,-0.8512
45600,1.196,-0.8575
45700,1.2057,-0.8569
45800,1.2005,-0.8318
45900,1.2096,-0.8902
46000,1.2156,-0.8351
46100,1.2021,-0.8586
46200,1.2113,-0.8599
46300,1.2535,-0.8264
46400,1.1602,-0.8603
46500,1.1812,-0.8748
46600,1.1694,-0.8909
46700,1.2216,-0.8381
46800,1.1593,-0.8856
46900,1.2096,-0.8737
47000,1.2016,-0.852
47100,1.224,-0.8298
47200,1.2068,-0.8446
47300,1.1877,-0.8782
47400,1.1907,-0.8645
47500,1.2036,-0.8633
47600,1.196,-0.8559
47700,1.2105,-0.8489
47800,1.1907,-0.8536
47900,1.1971,-0.8715
48000,1.2402,-0.8271
48100,1.2138,-0.86
48200,1.2041,-0.8472
48300,1.2254,-0.849
48400,1.2304,-0.8151
48500,1.2009,-0.8533
48600,1.1843,-0.8899
48700,1.2114,-0.8333
48800,1.2034,-0.8471
48900,1.2213,-0.8496
49000,1.2413,-0.8264
49100,1.1874,-0.8621
49200,1.2112,-0.8815
49300,1.2123,-0.8452
49400,1.1906,-0.8545
49500,1.2102,-0.8471
49600,1.1935,-0.868
49700,1.2134,-0.8418
49800,1.2334,-0.8336
49900,1.2266,-0.8222
50000,1.1919,-0.8661
50100,1.2203,-0.8285
50200,1.1832,-0.8395
50300,1.1771,-0.8997
50400,1.2311,-0.8232
50500,1.2034,-0.8618
50600,1.2156,-0.8534
50700,1.1999,-0.846
50800,1.205,-0.8713
50900,1.1923,-0.8549
51000,1.1621,-0.8981
51100,1.1647,-0.8662
51200,1.2366,-0.8555
51300,1.1967,-0.8502
51400,1.2058,-0.8463
51500,1.2376,-0.8459
51600,1.1889,-0.8584
51700,1.1843,-0.8877
51800,1.1914,-0.8655
51900,1.2098,-0.855
52000,1.1725,-0.8538
52100,1.1747,-0.8635
52200,1.1747,-0.8754
52300,1.1886,-0.8969
52400,1.2426,-0.8389
52500,1.1942,-0.8471
52600,1.2089,-0.8582
52700,1.1939,-0.8513
52800,1.2257,-0.8475
52900,1.1915,-0.8588
53000,1.2008,-0.8703
53100,1.223,-0.8555
53200,1.1914,-0.8592
53300,1.1879,-0.8877
53400,1.21,-0.8577
53500,1.2233,-0.8421
53600,1.1914,-0.8492
53700,1.2117,-0.8564
53800,1.1881,-0.8875
53900,1.2101,-0.8496
54000,1.2161,-0.8564
54100,1.2002,-0.8683
54200,1.1624,-0.9006
54300,1.1929,-0.8847
54400,1.2085,-0.8648
54500,1.2016,-0.8433
54600,1.2043,-0.8531
54700,1.2394,-0.8397
54800,1.1937,-0.848
54900,1.2437,-0.8316
55000,1.1576,-0.8815
55100,1.1858,-0.8634
55200,1.22,-0.8562
55300,1.1866,-0.8709
55400,1.2123,-0.8663
55500,1.2003,-0.8657
55600,1.2018,-0.8508
55700,1.1909,-0.8651
55800,1.1964,-0.8697
55900,1.208,-0.8492
56000,1.1923,-0.8621
56100,1.214,-0.8498
56200,1.2111,-0.8592
56300,1.2126,-0.8461
56400,1.1779,-0.8534
56500,1.2278,-0.8433
56600,1.2063,-0.8601
56700,1.1994,-0.8591
56800,1.2148,-0.8335
56900,1.2064,-0.8587
57000,1.1619,-0.8842
57100,1.1827,-0.8746
57200,1.154,-0.8895
57300,1.1709,-0.8732
57400,1.2048,-0.8702
57500,1.2222,-0.8447
57600,1.2162,-0.8426
57700,1.2082,-0.8763
57800,1.1937,-0.8585
57900,1.1867,-0.8608
58000,1.2008,-0.848
58100,1.1587,-0.8864
58200,1.1854,-0.8628
58300,1.2121,-0.8703
58400,1.2361,-0.8266
58500,1.1959,-0.871
58600,1.2207,-0.8356
58700,1.193,-0.8556
58800,1.2092,-0.8452
58900,1.2173,-0.8458
59000,1.1632,-0.863
59100,1.1706,-0.8808
59200,1.2094,-0.8686
59300,1.2034,-0.8594
59400,1.2299,-0.8256
59500,1.2137,-0.8291
59600,1.1629,-0.8648
59700,1.1979,-0.8733
59800,1.2468,-0.823
59900,1.1773,-0.8674
60000,1.1786,-0.8696
60100,1.2161,-0.8557
60200,1.1612,-0.8825
60300,1.1733,-0.8911
60400,1.2075,-0.8681
60500,1.2462,-0.8031
60600,1.1851,-0.8947
60700,1.1837,-0.8637
60800,1.1665,-0.8866
60900,1.1413,-0.904
61000,1.242,-0.8457
61100,1.2038,-0.8476
61200,1.1931,-0.8664
61300,1.212,-0.8356
61400,1.187,-0.8771
61500,1.2548,-0.8219
61600,1.1521,-0.9005
61700,1.1956,-0.8625
61800,1.1406,-0.9169
61900,1.225,-0.8337
62000,1.1749,-0.8955
62100,1.1658,-0.8648
62200,1.2005,-0.8899
62300,1.2065,-0.8282
62400,1.1907,-0.8914
62500,1.1763,-0.8669
62600,1.2048,-0.8555
62700,1.1612,-0.9055
62800,1.2121,-0.842
62900,1.2195,-0.8435
63000,1.2122,-0.8289
63100,1.1957,-0.863
63200,1.1876,-0.8709
63300,1.2131,-0.8455
63400,1.1767,-0.8766
63500,1.2136,-0.8607
63600,1.1908,-0.8636
63700,1.215,-0.8477
63800,1.1759,-0.8836
63900,1.2253,-0.8331
64000,1.2279,-0.8353
64100,1.1964,-0.8483
64200,1.1996,-0.879
64300,1.1905,-0.8596
64400,1.215,-0.8449
64500,1.2053,-0.8545
64600,1.1971,-0.8752
64700,1.1987,-0.8434
64800,1.16,-0.8954
64900,1.2072,-0.8611
65000,1.1909,-0.8796
65100,1.2318,-0.8294
65200,1.2213,-0.8375
65300,1.2355,-0.8185
65400,1.2194,-0.8399
65500,1.1863,-0.8467
65600,1.1958,-0.8668
65700,1.1655,-0.9049
65800,1.1767,-0.8639
65900,1.2447,-0.8439
66000,1.1684,-0.8692
66100,1.167,-0.9004
66200,1.213,-0.85
66300,1.2283,-0.8526
66400,1.2258,-0.8296
66500,1.2118,-0.8392
66600,1.189,-0.8474
66700,1.1934,-0.8682
66800,1.1684,-0.8818
66900,1.1769,-0.8706
67000,1.2238,-0.8439
67100,1.1894,-0.8818
67200,1.2261,-0.8518
67300,1.1591,-0.885
67400,1.2102,-0.847
67500,1.1954,-0.8645
67600,1.2068,-0.8624
67700,1.1788,-0.866
67800,1.2083,-0.8632
67900,1.2203,-0.8564
68000,1.1726,-0.8573
68100,1.2072,-0.8573
68200,1.1687,-0.878
68300,1.2001,-0.8781
68400,1.2156,-0.8378
68500,1.192,-0.8673
68600,1.1798,-0.8719
68700,1.2343,-0.8272
68800,1.1845,-0.872
68900,1.1938,-0.8721
69000,1.2021,-0.8805
69100,1.2115,-0.8274
69200,1.1645,-0.901
69300,1.1882,-0.8743
69400,1.2249,-0.8554
69500,1.1523,-0.8945
69600,1.2034,-0.8485
69700,1.1818,-0.8784
69800,1.1614,-0.882
69900,1.1969,-0.8757
70000,1.1942,-0.8703
70100,1.1721,-0.8581
70200,1.1872,-0.8748
70300,1.1609,-0.8805
70400,1.2138,-0.875
70500,1.2239,-0.836
70600,1.1938,-0.8508
70700,1.1873,-0.8784
70800,1.2138,-0.8418
70900,1.1845,-0.8672
71000,1.2042,-0.89
71100,1.1785,-0.8539
71200,1.1515,-0.8975
71300,1.1996,-0.864
71400,1.2148,-0.8251
71500,1.2364,-0.8483
71600,1.1797,-0.868
71700,1.2204,-0.8433
71800,1.2052,-0.8604
71900,1.2107,-0.8419
72000,1.2116,-0.858
72100,1.1796,-0.8573
72200,1.2312,-0.8508
72300,1.1854,-0.8591
72400,1.1698,-0.8765
72500,1.1805,-0.8699
72600,1.2114,-0.8647
72700,1.1814,-0.8463
72800,1.2093,-0.8634
72900,1.2115,-0.8438
73000,1.2336,-0.8408
73100,1.2067,-0.8414
73200,1.2063,-0.8584
73300,1.198,-0.8532
73400,1.2452,-0.8381
73500,1.1859,-0.8482
73600,1.208,-0.8565
73700,1.1905,-0.8848
73800,1.192,-0.8533
73900,1.204,-0.8433
74000,1.2325,-0.8438
74100,1.2034,-0.8473
74200,1.1972,-0.8551
74300,1.1931,-0.8816
74400,1.1876,-0.853
74500,1.1995,-0.8659
74600,1.2166,-0.8244
74700,1.1724,-0.879
74800,1.2013,-0.8504
74900,1.2172,-0.8769
75000,1.2102,-0.819
75100,1.145,-0.8924
75200,1.2319,-0.8693
75300,1.2024,-0.8386
75400,1.1795,-0.8735
75500,1.185,-0.8617
75600,1.2165,-0.8589
75700,1.1683,-0.8759
75800,1.1978,-0.8625
75900,1.2014,-0.8611
76000,1.1773,-0.8719
76100,1.2013,-0.8585
76200,1.1528,-0.8894
76300,1.1943,-0.871
76400,1.1942,-0.865
76500,1.1585,-0.8796
76600,1.1933,-0.871
76700,1.212,-0.8439
76800,1.2163,-0.8402
76900,1.1554,-0.8721
77000,1.2172,-0.8599
77100,1.1818,-0.8523
77200,1.1883,-0.8793
77300,1.1689,-0.8888
77400,1.2036,-0.8647
77500,1.2039,-0.8565
77600,1.1693,-0.8746
77700,1.1937,-0.849
77800,1.1749,-0.8809
77900,1.1912,-0.873
78000,1.1948,-0.8688
78100,1.1835,-0.8687
78200,1.1956,-0.8786
78300,1.1999,-0.8577
78400,1.2207,-0.8446
78500,1.2166,-0.8723
78600,1.1975,-0.8181
78700,1.1713,-0.8609
78800,1.2012,-0.8661
78900,1.1847,-0.8819
79000,1.1838,-0.8686
79100,1.2641,-0.8105
79200,1.2132,-0.8463
79300,1.1856,-0.8799
79400,1.1976,-0.8432
79500,1.1927,-0.8716
79600,1.2144,-0.8465
79700,1.262,-0.8112
79800,1.2052,-0.8633
79900,1.2127,-0.8523
80000,1.188,-0.8429
80100,1.1841,-0.8974
80200,1.213,-0.853
80300,1.1809,-0.8861
80400,1.1879,-0.8637
80500,1.1922,-0.8553
80600,1.2257,-0.8418
80700,1.1945,-0.865
80800,1.2066,-0.8478
80900,1.1926,-0.8557
81000,1.2061,-0.878
81100,1.2107,-0.8343
81200,1.1711,-0.8903
81300,1.2292,-0.8424
81400,1.2011,-0.8447
81500,1.1957,-0.8619
81600,1.1833,-0.8908
81700,1.1897,-0.8662
81800,1.2311,-0.8688
81900,1.2245,-0.8328
82000,1.2113,-0.8298
82100,1.1525,-0.8829
82200,1.1928,-0.8775
82300,1.1851,-0.8935
82400,1.1943,-0.8626
82500,1.178,-0.8841
82600,1.2165,-0.8342
82700,1.198,-0.87
82800,1.2202,-0.8254
82900,1.1973,-0.8647
83000,1.2032,-0.8694
83100,1.2143,-0.8322
83200,1.1964,-0.8367
83300,1.1774,-0.8755
83400,1.1765,-0.8909
83500,1.1804,-0.8575
83600,1.1767,-0.8757
83700,1.189,-0.8607
83800,1.1918,-0.8737
83900,1.2097,-0.8635
84000,1.2121,-0.8274
84100,1.1701,-0.8672
84200,1.1723,-0.876
84300,1.1337,-0.9046
84400,1.2152,-0.8702
84500,1.1902,-0.8593
84600,1.1804,-0.8555
84700,1.2147,-0.8366
84800,1.1824,-0.8766
84900,1.2054,-0.8657
85000,1.2339,-0.847
85100,1.2275,-0.8201
85200,1.2047,-0.8487
85300,1.1796,-0.8618
85400,1.2302,-0.8487
85500,1.1811,-0.8698
85600,1.2136,-0.8406
85700,1.242,-0.8438
85800,1.2072,-0.8271
85900,1.2077,-0.8552
86000,1.211,-0.8747
86100,1.1504,-0.8766
86200,1.201,-0.8836
86300,1.1919,-0.861
86400,1.1965,-0.8501
86500,1.1983,-0.8692
86600,1.1972,-0.8863
86700,1.2172,-0.8189
86800,1.183,-0.8919
86900,1.1698,-0.875
87000,1.1977,-0.8783
87100,1.1804,-0.8524
87200,1.1855,-0.8605
87300,1.2021,-0.863
87400,1.1788,-0.8666
87500,1.2034,-0.8759
87600,1.1797,-0.8607
87700,1.1973,-0.8541
87800,1.2108,-0.8686
87900,1.167,-0.8793
88000,1.1781,-0.868
88100,1.1605,-0.8758
88200,1.1773,-0.8805
88300,1.2022,-0.8841
88400,1.1745,-0.8536
88500,1.1877,-0.8711
88600,1.195,-0.8829
88700,1.2094,-0.8357
88800,1.1701,-0.8813
88900,1.2208,-0.8758
89000,1.2134,-0.8548
89100,1.1965,-0.8356
89200,1.1314,-0.9111
89300,1.1831,-0.8812
89400,1.2005,-0.8446
89500,1.1959,-0.858
89600,1.1667,-0.8855
89700,1.1575,-0.8905
89800,1.2138,-0.8545
89900,1.1829,-0.8671
90000,1.2,-0.8586
90100,1.1772,-0.8594
90200,1.1852,-0.8712
90300,1.2345,-0.8426
90400,1.2149,-0.8282
90500,1.2088,-0.8513
90600,1.1698,-0.8683
90700,1.1875,-0.8782
90800,1.1857,-0.8686
90900,1.1779,-0.8699
91000,1.1758,-0.8879
91100,1.1913,-0.859
91200,1.2185,-0.8561
91300,1.1993,-0.8418
91400,1.1887,-0.8647
91500,1.1859,-0.8651
91600,1.2006,-0.8788
91700,1.1821,-0.8647
91800,1.1772,-0.8718
91900,1.194,-0.8688
92000,1.1813,-0.8689
92100,1.1762,-0.8852
92200,1.1551,-0.8917
92300,1.2202,-0.9011
92400,1.1792,-0.8445
92500,1.21,-0.835
92600,1.2071,-0.8444
92700,1.2277,-0.8488
92800,1.1967,-0.8426
92900,1.1929,-0.8799
93000,1.1849,-0.849
93100,1.2165,-0.8616
93200,1.1831,-0.8771
93300,1.2369,-0.8291
93400,1.2467,-0.8222
93500,1.2202,-0.8478
93600,1.2145,-0.835
93700,1.1303,-0.9336
93800,1.1648,-0.8924
93900,1.1706,-0.887
94000,1.1711,-0.873
94100,1.171,-0.8676
94200,1.1581,-0.9055
94300,1.1987,-0.877
94400,1.1746,-0.8746
94500,1.1838,-0.8554
94600,1.2294,-0.8414
94700,1.1928,-0.8368
94800,1.1613,-0.8771
94900,1.2112,-0.8803
95000,1.1857,-0.8595
95100,1.2105,-0.8631
95200,1.2002,-0.8597
95300,1.2159,-0.8596
95400,1.2105,-0.8548
95500,1.1901,-0.8439
95600,1.1796,-0.8689
95700,1.2547,-0.8401
95800,1.1817,-0.8352
95900,1.2212,-0.8577
96000,1.2133,-0.8401
96100,1.1627,-0.8705
96200,1.167,-0.8986
96300,1.1979,-0.8751
96400,1.2049,-0.8359
96500,1.1555,-0.8922
96600,1.1773,-0.8812
96700,1.1775,-0.8955
96800,1.1998,-0.8647
96900,1.1953,-0.8423
97000,1.1388,-0.9012
97100,1.1675,-0.8966
97200,1.1912,-0.8593
97300,1.2018,-0.8709
97400,1.22,-0.8416
97500,1.2002,-0.8485
97600,1.2275,-0.8402
97700,1.1684,-0.8487
97800,1.1511,-0.8941
97900,1.2155,-0.864
98000,1.221,-0.8364
98100,1.1892,-0.8693
98200,1.2038,-0.8452
98300,1.1979,-0.8724
98400,1.192,-0.8392
98500,1.1476,-0.8795
98600,1.1773,-0.8789
98700,1.1807,-0.8896
98800,1.2316,-0.8253
98900,1.1842,-0.8431
99000,1.1794,-0.8769
99100,1.1748,-0.897
99200,1.192,-0.8778
99300,1.2206,-0.8398
99400,1.1757,-0.8756
99500,1.1823,-0.8669
99600,1.1666,-0.8891
99700,1.147,-0.9044
99800,1.1899,-0.8805
99900,1.1883,-0.8847
100000,1.2115,-0.8357
100100,1.1597,-0.8948
100200,1.2247,-0.8501
100300,1.2407,-0.8217
100400,1.1792,-0.8611
100500,1.2042,-0.8669
100600,1.188,-0.8653
100700,1.176,-0.8567
100800,1.1939,-0.866
100900,1.1395,-0.8856
101000,1.1864,-0.8716
101100,1.1755,-0.8792
