env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.2464,-1.0632,0.4241,0.0226,0.0179
1100,0.0464,-1.2499,0.3823,0.0186,0.0143
1200,0.0467,-1.2531,0.3975,0.0185,0.0136
1300,0.0485,-1.2087,0.355,0.0221,0.0175
1400,0.0495,-1.2009,0.3501,0.0228,0.0179
1500,0.0481,-1.1591,0.4231,0.0258,0.0225
1600,0.0588,-1.1478,0.5078,0.0238,0.018
1700,0.0523,-1.1232,0.4755,0.0232,0.0188
1800,0.053,-1.1334,0.5098,0.0548,0.046
1900,0.0494,-1.1054,0.4039,0.0544,0.0431
2000,0.0476,-1.1054,0.4341,0.0308,0.0268
2100,0.0568,-1.0692,0.4506,0.0374,0.0322
2200,0.0502,-1.0348,0.5029,0.0377,0.0319
2300,0.0513,-1.0079,0.4768,0.0298,0.0275
2400,0.048,-0.9655,0.559,0.0551,0.0451
2500,0.0474,-0.9468,0.5339,0.0399,0.0336
2600,0.0541,-0.9318,0.5284,0.0331,0.0279
2700,0.0485,-0.8871,0.4916,0.0566,0.0476
2800,0.0502,-0.8712,0.5005,0.0332,0.0287
2900,0.053,-0.8334,0.5515,0.0269,0.0229
3000,0.0529,-0.7968,0.5225,0.0356,0.0313
3100,0.0521,-0.7854,0.4916,0.0296,0.0266
3200,0.0541,-0.7694,0.6944,0.0607,0.0535
3300,0.0514,-0.7574,0.6004,0.0392,0.0339
3400,0.0571,-0.7083,0.6903,0.0453,0.0383
3500,0.0606,-0.6551,0.6366,0.0509,0.0463
3600,0.0606,-0.6349,0.6278,0.0344,0.0301
3700,0.0597,-0.6119,0.6303,0.0487,0.0411
3800,0.0592,-0.5631,0.6856,0.0727,0.0629
3900,0.059,-0.5198,0.632,0.043,0.0406
4000,0.0612,-0.489,0.6445,0.0446,0.0412
4100,0.0587,-0.4726,0.7512,0.0596,0.0539
4200,0.0629,-0.4524,0.6945,0.0479,0.0435
4300,0.0655,-0.3816,0.8901,0.0977,0.088
