env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-1049.3,0.16,0.0,100,0.0,1.2693
100,-1149.5001,0.08,0.0,100,62.146,1.6091
200,-1060.1001,0.07,0.0,100,73.2918,1.3644
300,-1020.4,0.07,0.0,100,71.0793,1.4069
400,-285.9,0.01,0.0,100,73.628,1.3582
500,-293.8,0.0,0.0,100,75.1941,1.3299
600,-289.8,0.0,0.0,100,71.033,1.4078
700,-282.2,0.14,0.0,100,68.169,1.4669
800,-280.9,0.01,0.0,100,73.9797,1.3517
900,-277.5,0.09,0.0,100,76.2509,1.3115
