env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6345,-1.1088,1.3786,0.3366,0.2664
1100,0.5768,-1.8757,1.7436,0.2371,0.1873
1200,0.5846,-1.9877,1.967,0.244,0.2085
1300,0.5674,-2.1217,1.9374,0.2305,0.1876
1400,0.5699,-2.2118,2.0585,0.3151,0.289
1500,0.5721,-2.3427,2.2305,0.3876,0.4103
1600,0.5739,-2.465,2.2808,0.2376,0.2409
1700,0.5648,-2.5752,2.3093,0.3228,0.2721
1800,0.5637,-2.6943,2.4383,0.4286,0.2545
1900,0.592,-2.7704,2.4802,0.4898,0.56
2000,0.5866,-2.9015,2.69,0.4719,0.3461
2100,0.5836,-2.991,2.6753,0.6173,0.8579
2200,0.6012,-3.1313,3.1444,0.509,0.4423
2300,0.5967,-3.1798,2.7401,0.616,0.7574
2400,0.6001,-3.26,2.8955,0.4532,0.4322
2500,0.5813,-3.3818,3.0004,0.4893,0.4781
2600,0.5927,-3.4292,2.912,0.6401,0.7996
2700,0.5904,-3.548,3.0425,0.4936,0.4445
2800,0.62,-3.6099,3.3415,0.4293,0.4199
2900,0.6232,-3.6819,3.2795,0.7114,1.1471
3000,0.5994,-3.802,3.1176,0.5279,0.5942
3100,0.6045,-3.8628,3.2756,0.5639,0.66
3200,0.5851,-3.9472,3.2294,0.4365,0.4322
3300,0.6243,-3.9845,3.4203,0.4758,0.4113
3400,0.6354,-4.0407,3.511,0.4687,0.3727
3500,0.6557,-4.101,3.4894,0.5146,0.6358
3600,0.6228,-4.1764,3.598,0.5393,0.6698
3700,0.6756,-4.1775,3.7107,0.7019,1.0823
3800,0.6471,-4.2873,3.6426,0.5881,0.7002
3900,0.6498,-4.3435,3.6679,0.6346,0.9093
4000,0.6684,-4.3272,4.0157,0.5874,0.7127
4100,0.6582,-4.3975,3.5347,0.4676,0.4142
4200,0.6587,-4.4541,3.6597,0.5826,0.6902
4300,0.6667,-4.5052,3.7014,0.5192,0.5576
4400,0.6619,-4.5096,3.9799,0.5907,0.8215
4500,0.6767,-4.5797,3.9583,0.4889,0.5057
4600,0.6488,-4.6025,4.2616,0.6198,0.8165
4700,0.6741,-4.6447,4.0256,0.6709,0.9868
4800,0.674,-4.6958,3.9962,0.509,0.442
4900,0.6469,-4.7209,3.8112,0.5741,0.776
5000,0.6647,-4.7669,3.9248,0.5293,0.6749
5100,0.6405,-4.8128,3.9378,0.5021,0.5123
5200,0.6853,-4.7932,4.0702,0.489,0.7332
5300,0.6641,-4.8403,4.1165,0.6118,0.752
5400,0.6372,-4.8778,4.0175,0.6675,1.0006
5500,0.6833,-4.8943,4.3219,0.6464,0.9548
5600,0.6715,-4.8881,4.3214,0.6113,0.7644
5700,0.6508,-4.9264,4.3372,0.4683,0.3937
5800,0.6814,-4.9395,4.2843,0.6167,0.8227
5900,0.6519,-4.97,4.1651,0.4944,0.5231
6000,0.6734,-4.9993,4.5713,0.5451,0.5781
6100,0.6694,-5.0018,4.2489,0.4822,0.4566
6200,0.6851,-5.0078,4.3082,0.5143,0.548
6300,0.6891,-5.0259,4.2716,0.5757,0.7671
6400,0.6843,-5.0214,4.4524,0.6934,1.1365
6500,0.6571,-5.1047,4.2345,0.556,0.6889
6600,0.659,-5.0628,4.1412,0.5845,0.7632
6700,0.6966,-5.0698,4.3468,0.5962,0.8492
6800,0.6571,-5.0922,4.1378,0.4931,0.5331
6900,0.6639,-5.1105,4.132,0.7023,1.153
7000,0.6659,-5.1129,4.0636,0.497,0.5222
7100,0.6835,-5.1395,4.0416,0.5805,0.7478
7200,0.6809,-5.1402,4.231,0.7212,1.238
7300,0.6779,-5.1608,4.2407,0.4981,0.4636
7400,0.6782,-5.1585,4.4656,0.4854,0.4791
7500,0.6922,-5.1631,4.428,0.5663,0.6696
7600,0.6697,-5.178,3.9999,0.5885,0.8923
7700,0.6849,-5.1778,4.5167,0.4988,0.4858
7800,0.6648,-5.2506,4.6759,0.6275,0.8721
7900,0.6625,-5.2361,4.2752,0.5652,0.63
8000,0.6995,-5.2449,4.4938,0.6443,0.8933
8100,0.7003,-5.2432,4.2636,0.6731,1.0229
8200,0.6738,-5.2321,4.2998,0.5126,0.522
8300,0.6804,-5.2563,4.325,0.5125,0.5404
8400,0.6953,-5.2661,4.4307,0.6179,0.8702
8500,0.6368,-5.3137,4.2314,0.5087,0.4739
8600,0.6925,-5.3878,5.3827,0.7234,1.2175
8700,0.6516,-5.3342,4.8467,0.5424,0.5846
8800,0.6852,-5.3699,4.4049,0.6379,0.9237
8900,0.6216,-5.3772,4.4027,0.6892,1.1043
9000,0.6613,-5.3659,4.1377,0.4885,0.4469
9100,0.6373,-5.4165,4.2105,0.5996,0.829
9200,0.6344,-5.4135,4.2174,0.5775,0.7563
9300,0.7119,-5.3888,4.4301,0.6358,1.0738
9400,0.6646,-5.4027,4.4692,0.5614,0.7488
9500,0.6578,-5.4123,4.1679,0.6543,0.9716
9600,0.7081,-5.3982,4.6367,0.7022,1.1615
9700,0.7154,-5.4237,4.8329,0.476,0.46
9800,0.6989,-5.438,4.4099,0.5345,0.5791
9900,0.6978,-5.4323,4.4476,0.7013,1.1702
10000,0.6586,-5.4699,4.3341,0.587,0.8452
10100,0.6401,-5.4647,4.1699,0.6667,1.0413
10200,0.6449,-5.483,4.4091,0.6908,1.1055
10300,0.6822,-5.4906,4.3612,0.5443,0.7109
10400,0.6395,-5.5231,4.3531,0.5791,0.7758
10500,0.7279,-5.514,4.8255,0.6486,0.9404
10600,0.6692,-5.539,4.3193,0.69,1.1251
10700,0.6802,-5.5735,4.6545,0.6032,0.9461
10800,0.6887,-5.5985,4.638,0.5769,0.7926
10900,0.6951,-5.5737,4.3843,0.6874,1.0999
11000,0.6818,-5.5674,4.5934,0.5301,0.5919
11100,0.7052,-5.5871,4.374,0.6694,1.0856
11200,0.7181,-5.5982,4.329,0.6452,0.9603
11300,0.6924,-5.5891,4.3186,0.5066,0.5465
11400,0.6733,-5.6289,4.7267,0.5611,0.8094
11500,0.6803,-5.6149,4.2257,0.585,0.762
11600,0.7068,-5.6206,4.5494,0.6305,0.8312
11700,0.6794,-5.612,4.3881,0.5347,0.6046
11800,0.7192,-5.6048,4.7284,0.6783,1.0617
11900,0.6963,-5.633,4.3799,0.6327,0.8992
12000,0.7307,-5.6159,4.7301,0.5029,0.5682
12100,0.6846,-5.6371,4.2434,0.5074,0.5314
12200,0.6875,-5.6605,4.3179,0.6132,0.8296
12300,0.663,-5.6582,4.5304,0.5011,0.5216
12400,0.6777,-5.6681,4.668,0.6174,0.868
12500,0.6891,-5.6893,4.2932,0.5959,0.8168
12600,0.6776,-5.696,4.6504,0.5598,0.7396
12700,0.6892,-5.7113,4.7097,0.5249,0.54
12800,0.7367,-5.6906,4.6686,0.6657,1.0469
12900,0.6942,-5.7117,4.3571,0.6438,1.0884
13000,0.6877,-5.7225,4.328,0.6278,0.9271
13100,0.6771,-5.7236,4.3672,0.5506,0.6107
13200,0.7385,-5.7353,4.4823,0.572,0.748
13300,0.7192,-5.7461,4.3303,0.6314,0.8992
13400,0.6247,-5.7911,4.3306,0.5143,0.5863
13500,0.7006,-5.7819,4.4345,0.5125,0.5627
13600,0.7527,-5.7527,4.816,0.5823,0.8418
13700,0.7157,-5.7791,4.3907,0.5602,0.6539
13800,0.7218,-5.7715,4.5562,0.5078,0.5916
13900,0.6759,-5.8073,4.4401,0.6136,1.0042
14000,0.6696,-5.8389,4.3739,0.5552,0.7291
14100,0.6827,-5.8487,4.7745,0.571,0.6724
14200,0.6805,-5.8531,4.6056,0.5678,0.7112
14300,0.6718,-5.8352,4.4843,0.5435,0.769
14400,0.7562,-5.838,4.8387,0.629,0.847
14500,0.708,-5.8445,4.5355,0.5424,0.6937
14600,0.6812,-5.8686,4.7018,0.6018,0.8892
14700,0.7187,-5.8709,4.6421,0.6148,0.9677
14800,0.7175,-5.8674,4.4598,0.6316,0.906
14900,0.7549,-5.889,4.43,0.7159,1.2303
15000,0.6647,-5.916,4.2421,0.5577,0.7082
15100,0.702,-5.9349,4.737,0.6737,1.0636
15200,0.6942,-5.9431,4.4819,0.599,0.7512
15300,0.7423,-5.9292,4.64,0.6225,0.8382
15400,0.7032,-5.9312,4.5057,0.6543,0.9591
15500,0.7167,-5.9307,4.7033,0.6988,1.1208
15600,0.6681,-5.9801,4.4371,0.532,0.6702
15700,0.7329,-5.9689,4.3298,0.5988,0.7901
15800,0.708,-5.9684,4.5934,0.6635,1.0954
15900,0.6781,-6.0075,4.5141,0.6265,1.0449
16000,0.7118,-5.9829,4.4234,0.4757,0.399
16100,0.7308,-5.9786,4.5221,0.5129,0.565
16200,0.7136,-6.0143,4.3588,0.5858,0.641
16300,0.7409,-6.0263,5.1577,0.6775,0.9974
16400,0.6939,-6.041,4.351,0.5148,0.5747
16500,0.7501,-6.131,5.0582,0.5946,0.753
16600,0.7113,-6.0878,4.8169,0.5266,0.6109
16700,0.7628,-6.0936,4.9097,0.6307,0.9016
16800,0.7423,-6.0827,4.6079,0.6836,1.0633
16900,0.6971,-6.1197,4.7867,0.6809,1.053
