env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.2439,-1.1066,0.403,0.017,0.0137
1100,0.0435,-1.4252,0.3576,0.0197,0.0151
1200,0.0547,-1.4246,0.449,0.0352,0.0284
1300,0.0447,-1.4165,0.361,0.0195,0.0149
1400,0.0465,-1.4087,0.375,0.0274,0.0208
1500,0.0497,-1.372,0.3857,0.024,0.0193
1600,0.0457,-1.3539,0.4003,0.0223,0.0164
1700,0.0459,-1.3075,0.4333,0.0339,0.0273
1800,0.0498,-1.2672,0.3606,0.0279,0.0219
1900,0.047,-1.2489,0.4237,0.0302,0.0255
2000,0.049,-1.2202,0.4576,0.0331,0.0292
2100,0.0484,-1.1899,0.5536,0.0272,0.0227
2200,0.052,-1.186,0.4288,0.0255,0.0219
2300,0.0513,-1.2052,0.4293,0.0346,0.0307
2400,0.0513,-1.1652,0.4416,0.0434,0.0363
2500,0.0532,-1.1764,0.4942,0.0396,0.0327
2600,0.0513,-1.1503,0.459,0.0362,0.0304
2700,0.0541,-1.1604,0.492,0.0316,0.0265
2800,0.0536,-1.1283,0.5064,0.0313,0.025
2900,0.047,-1.1155,0.4947,0.0344,0.0289
3000,0.0533,-1.106,0.4671,0.0406,0.0354
3100,0.0527,-1.0958,0.4496,0.0515,0.0425
3200,0.0494,-1.0633,0.5286,0.0652,0.0544
3300,0.053,-1.0588,0.4974,0.0318,0.0278
3400,0.0546,-1.0612,0.5054,0.0346,0.0281
3500,0.0569,-1.0783,0.6454,0.0314,0.0279
3600,0.0582,-1.0332,0.5929,0.0328,0.0289
3700,0.0588,-1.0124,0.6567,0.0333,0.0273
3800,0.0568,-1.0034,0.5206,0.0444,0.0391
3900,0.0592,-0.9641,0.5347,0.0346,0.0302
4000,0.0589,-0.9271,0.5816,0.0448,0.0389
4100,0.056,-0.9212,0.5754,0.0387,0.0344
4200,0.0576,-0.895,0.5744,0.0625,0.0533
4300,0.0556,-0.864,0.6452,0.0705,0.0582
4400,0.0595,-0.8552,0.7201,0.0703,0.0603
4500,0.0584,-0.84,0.7535,0.0604,0.0507
4600,0.0585,-0.836,0.6479,0.0576,0.0509
4700,0.0625,-0.8315,0.8195,0.0637,0.0578
4800,0.0629,-0.8137,0.6403,0.0419,0.0384
4900,0.0647,-0.7771,0.6396,0.0662,0.056
5000,0.0641,-0.7622,0.5963,0.0614,0.0526
5100,0.0663,-0.7413,0.641,0.0522,0.0488
5200,0.0665,-0.7235,0.7451,0.0447,0.0392
5300,0.0632,-0.7122,0.8216,0.0836,0.0728
5400,0.0669,-0.6586,0.8477,0.0547,0.0484
5500,0.0641,-0.6415,0.7547,0.0801,0.0659
5600,0.063,-0.6034,0.6175,0.0542,0.0468
5700,0.067,-0.6044,0.7146,0.0736,0.0658
5800,0.0637,-0.5574,0.8392,0.0995,0.0851
5900,0.0679,-0.5274,0.8227,0.0535,0.0505
6000,0.0645,-0.5018,0.7613,0.0741,0.0678
6100,0.0643,-0.473,0.6949,0.0611,0.0543
6200,0.067,-0.4562,0.6857,0.0572,0.0504
6300,0.0684,-0.45,0.6787,0.04,0.0367
6400,0.0668,-0.3962,0.7925,0.0528,0.0472
6500,0.0683,-0.3733,0.7488,0.0736,0.0662
6600,0.0644,-0.3717,0.7202,0.061,0.0537
6700,0.069,-0.348,0.6953,0.0776,0.0671
6800,0.0681,-0.3063,0.7902,0.0752,0.0637
6900,0.0688,-0.2891,0.6652,0.0598,0.0541
7000,0.0702,-0.2647,0.8364,0.0872,0.077
7100,0.0713,-0.2498,0.7265,0.0636,0.0585
7200,0.0718,-0.1916,0.7919,0.0618,0.0552
7300,0.073,-0.1843,0.8218,0.0581,0.0531
7400,0.0675,-0.1467,0.7258,0.0542,0.0506
7500,0.0701,-0.1387,0.7199,0.0751,0.0654
7600,0.0712,-0.1265,0.8315,0.0583,0.0539
7700,0.0726,-0.1024,0.901,0.0465,0.0433
7800,0.0701,-0.0949,0.7183,0.0635,0.0575
7900,0.0727,-0.0476,0.8152,0.0855,0.0745
8000,0.0738,-0.0338,0.9199,0.0536,0.0483
8100,0.0723,0.0243,0.8586,0.0549,0.0501
8200,0.0758,0.0397,0.7614,0.0491,0.0442
8300,0.0731,0.0754,0.8951,0.0705,0.0654
8400,0.0711,0.0897,0.7339,0.0651,0.0587
8500,0.0738,0.1393,0.8565,0.075,0.0641
8600,0.0726,0.1641,0.7947,0.0529,0.0481
8700,0.077,0.2021,0.8178,0.0619,0.0556
8800,0.0744,0.2367,0.7717,0.0514,0.0442
8900,0.0727,0.2738,0.8371,0.0843,0.076
9000,0.0732,0.3008,0.7754,0.107,0.0952
9100,0.0711,0.3439,0.7076,0.0693,0.061
9200,0.0754,0.3722,0.9493,0.0781,0.0697
9300,0.0734,0.4104,0.8902,0.0664,0.0602
9400,0.0719,0.4411,0.9123,0.0712,0.0629
9500,0.0725,0.4922,0.7991,0.0922,0.083
9600,0.0734,0.5143,0.9097,0.0772,0.0698
9700,0.0721,0.5374,0.8989,0.0589,0.0547
9800,0.0712,0.5544,0.8079,0.1014,0.0873
9900,0.0742,0.629,0.8021,0.0973,0.0858
10000,0.073,0.651,0.7728,0.0563,0.051
10100,0.0728,0.6749,0.7206,0.0741,0.0655
10200,0.0735,0.697,0.9573,0.1095,0.0992
10300,0.0739,0.7177,0.8287,0.1256,0.1138
10400,0.0747,0.79,0.9217,0.1197,0.1056
10500,0.0733,0.7994,0.9233,0.0956,0.0857
10600,0.0785,0.8144,0.8429,0.079,0.0741
10700,0.0737,0.8508,0.7922,0.0844,0.0766
10800,0.0765,0.8876,0.9933,0.0655,0.0601
10900,0.0757,0.9329,0.9061,0.0743,0.0666
11000,0.0786,0.9696,0.7666,0.0593,0.0557
11100,0.0747,0.9639,0.907,0.1103,0.0988
11200,0.0751,1.0098,0.9833,0.075,0.0698
11300,0.0784,1.0417,0.8904,0.0772,0.0718
11400,0.0788,1.0722,1.0773,0.0744,0.069
11500,0.0771,1.1255,0.9446,0.1078,0.0978
11600,0.0768,1.1389,0.809,0.128,0.112
11700,0.0783,1.1762,1.0787,0.0625,0.0563
11800,0.0781,1.1903,0.8599,0.0928,0.0821
11900,0.0779,1.2335,0.8661,0.0796,0.0723
12000,0.0774,1.263,0.8632,0.0793,0.0725
12100,0.0773,1.315,0.9282,0.0681,0.0614
12200,0.0793,1.3199,0.8832,0.0868,0.078
12300,0.0804,1.3449,0.8576,0.0626,0.0613
12400,0.0801,1.3885,0.8268,0.0734,0.0645
12500,0.0794,1.3795,0.8244,0.0676,0.0625
12600,0.0802,1.4561,0.8411,0.0691,0.065
12700,0.0839,1.4834,0.8892,0.0709,0.067
12800,0.0835,1.5058,0.9114,0.0611,0.0579
12900,0.0791,1.5418,0.7987,0.0577,0.0553
13000,0.0806,1.5533,0.8068,0.0566,0.0541
13100,0.0823,1.5949,0.9315,0.0718,0.0651
13200,0.0813,1.611,0.8554,0.1101,0.0983
13300,0.0826,1.6297,0.8906,0.0731,0.0667
13400,0.0833,1.6464,0.9086,0.0625,0.0555
13500,0.0829,1.6891,0.9964,0.0806,0.0732
13600,0.0848,1.7112,0.976,0.0706,0.0657
13700,0.0857,1.7431,0.9908,0.0933,0.083
13800,0.0845,1.7688,0.964,0.0772,0.0732
13900,0.0819,1.7865,0.8856,0.0815,0.0751
14000,0.088,1.8167,1.0187,0.0994,0.0897
14100,0.0843,1.8461,0.9937,0.0861,0.0778
14200,0.0875,1.87,0.9689,0.0621,0.0591
