env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
100,0.0769,-0.1476,0.015,0.0061
200,39.6503,-4.0942,6.2223,6.8107
300,10.4834,-6.4654,0.8038,0.8113
400,3.3492,-4.6836,0.5563,0.4935
500,3.8234,-5.7707,0.7869,0.7861
600,3.5856,-6.7819,0.623,0.5717
700,2.7472,-6.3768,0.6561,0.5717
800,3.2156,-7.3829,0.5028,0.5039
900,3.2112,-8.0982,0.8283,0.8641
1000,2.5453,-7.9085,0.8786,1.2025
1100,2.477,-8.4259,0.6499,0.541
1200,2.9625,-8.9544,0.6594,0.6491
1300,1.7471,-8.6876,2.0944,2.3936
1400,1.652,-9.4923,1.3926,2.4481
1500,2.2129,-9.9095,2.2675,3.2988
1600,1.6265,-9.7264,0.6022,0.7239
1700,1.5753,-10.3913,1.2211,2.1913
1800,1.6718,-10.4131,2.0413,3.2495
1900,1.2328,-10.1402,0.4788,0.6294
2000,1.2466,-10.5301,0.695,0.8756
2100,1.4947,-10.6702,2.5817,5.2163
2200,1.1939,-10.5046,3.0177,6.2903
2300,1.1836,-10.339,7.2621,14.1994
2400,1.0125,-10.4465,5.1374,10.4715
2500,0.818,-9.5491,5.2853,10.3583
2600,0.8976,-10.121,2.4046,5.1656
2700,1.1995,-9.9184,3.3106,6.938
2800,0.9467,-9.8838,2.0916,4.0813
2900,0.9355,-10.106,3.5272,7.7211
3000,1.1023,-10.2571,1.7782,3.4753
3100,0.839,-9.8761,11.296,23.9625
3200,0.9602,-10.0503,3.128,5.8537
3300,0.7954,-10.2495,2.2037,4.1509
3400,0.6881,-10.1313,1.9607,3.6187
3500,0.9809,-10.128,1.4631,2.2014
3600,0.9374,-10.3574,5.1285,8.7544
3700,0.7622,-10.0697,2.5618,4.384
3800,0.8203,-10.0559,3.7988,8.7976
3900,0.8057,-10.0384,1.3462,2.7319
4000,0.7171,-9.9768,1.3693,2.254
4100,0.872,-10.0677,14.6099,24.8267
4200,1.0356,-10.1455,3.7173,6.7154
4300,0.7773,-9.7647,5.0808,12.3204
4400,0.774,-10.1463,2.3543,4.8317
4500,1.1061,-10.2205,3.8345,9.0877
4600,0.6882,-9.8136,3.1055,5.8536
4700,0.9548,-10.3588,6.3338,10.7687
4800,0.794,-10.085,5.0131,11.0716
4900,0.7027,-10.0058,2.3634,5.3124
5000,0.7906,-10.1358,5.5736,12.5693
5100,1.0993,-10.1438,6.22,14.0586
5200,0.8037,-10.1164,3.918,8.0717
5300,0.7828,-10.2072,4.6416,8.7078
5400,1.0358,-10.2737,3.6086,7.9814
5500,0.7828,-10.221,12.5733,30.601
5600,0.8324,-10.4511,7.8184,16.4533
5700,0.9113,-10.5462,5.7123,13.2267
5800,0.7737,-10.4073,12.8075,29.9883
5900,0.7559,-10.3162,4.1281,7.7284
6000,0.8206,-10.8779,19.0175,45.8581
6100,0.799,-10.8319,9.7477,23.3714
6200,0.7979,-10.6493,3.4556,6.2196
6300,0.9092,-10.9944,6.0542,14.763
6400,0.7157,-10.7413,1.719,3.8964
6500,0.9986,-10.6942,10.5958,24.9669
6600,1.0636,-11.1096,8.5631,20.4917
6700,0.8878,-10.8673,4.8334,9.0781
6800,1.0762,-11.5665,12.9303,26.9065
6900,1.0512,-11.3677,7.7826,19.2525
7000,0.9271,-11.3091,4.408,9.7179
7100,0.8938,-11.5742,5.606,12.9443
7200,0.9318,-11.5081,6.9928,15.6197
7300,0.9045,-11.806,8.2104,19.7057
7400,0.9754,-11.6358,10.2517,22.3164
7500,1.1669,-12.2444,5.9371,12.1474
7600,1.0479,-12.2405,13.0205,31.4725
7700,1.0135,-12.3426,8.7378,18.4808
7800,1.0555,-12.4002,10.1869,24.5804
7900,0.9809,-12.7284,6.8631,16.6569
8000,0.9749,-12.5,9.5069,21.4108
8100,0.9538,-12.9515,5.0306,10.8695
8200,0.9156,-12.7756,11.8194,27.6762
8300,1.6828,-13.3758,15.2861,34.1684
8400,1.3393,-13.2816,8.9387,20.5721
8500,1.0233,-13.3879,6.8264,13.726
8600,1.1553,-13.4295,8.5758,19.011
8700,1.1806,-13.9121,19.5631,44.6675
8800,1.9517,-13.5305,12.7855,29.8303
8900,1.2971,-13.9,9.5701,22.5284
9000,1.1817,-13.8182,3.6876,8.4005
9100,1.0963,-13.7262,9.8061,23.6036
9200,1.2209,-14.316,10.0051,22.3939
9300,1.2413,-14.0908,10.3725,26.148
9400,1.1754,-14.1395,8.4994,19.6265
9500,1.3208,-14.65,18.2178,41.9465
9600,1.5791,-14.7244,21.8558,47.1576
9700,1.262,-14.5677,31.6267,75.6727
9800,1.7293,-14.6973,37.6795,91.5175
9900,1.5326,-14.6301,9.3244,18.1054
10000,1.3091,-14.6777,9.3456,19.1358
10100,1.3433,-15.0521,27.8244,65.2877
10200,1.4632,-15.1922,13.1163,30.0557
10300,1.4109,-15.3424,22.8969,51.8058
10400,1.3397,-15.1376,12.717,29.8021
10500,1.3972,-15.5404,18.6818,39.845
10600,1.4839,-15.2569,29.9664,69.8544
10700,1.8311,-15.1558,47.4659,78.3624
10800,1.954,-15.8829,26.4892,60.7774
10900,1.4881,-15.6292,18.3144,43.5677
11000,1.6178,-15.9409,25.3924,60.5104
