env_steps,return,restorations,infiltrations,length,FPS,time
0,-59.5,46,754,100,0.0,0.3438
100,-62.9,51,722,100,647.6519,0.1544
200,-60.4,50,692,100,628.4722,0.1591
300,-80.95,60,651,100,762.7283,0.1311
400,-63.1,32,910,100,696.4228,0.1436
500,-63.5,53,690,100,734.2519,0.1362
600,-69.9,46,722,100,704.4242,0.142
700,-55.65,28,797,100,725.4849,0.1378
800,-46.75,25,787,100,704.0116,0.142
900,-86.15,56,947,100,716.4252,0.1396
1000,-52.1,22,842,100,690.5557,0.1448
1100,-58.7,17,1054,100,717.6277,0.1393
1200,-54.6,15,1036,100,699.8964,0.1429
1300,-88.75,66,739,100,731.0257,0.1368
1400,-59.85,25,785,100,713.9642,0.1401
1500,-65.95,12,1187,100,721.9497,0.1385
1600,-58.7,21,918,100,673.7004,0.1484
1700,-42.95,14,875,100,729.2565,0.1371
1800,-62.45,13,1141,100,683.8075,0.1462
1900,-68.15,54,1051,100,724.5225,0.138
2000,-61.0,36,868,100,699.9069,0.1429
2100,-60.05,7,1181,100,727.5753,0.1374
2200,-69.05,49,961,100,691.5143,0.1446
2300,-57.2,6,1028,100,725.2905,0.1379
2400,-61.15,7,1111,100,685.9277,0.1458
2500,-50.85,3,1013,100,760.7459,0.1315
2600,-78.95,66,1115,100,689.7415,0.145
2700,-63.0,2,1248,100,720.5334,0.1388
2800,-92.0,73,1112,100,693.3181,0.1442
2900,-61.95,1,1219,100,729.6827,0.137
3000,-61.05,0,1221,100,669.3398,0.1494
3100,-59.6,50,1088,100,712.5911,0.1403
3200,-65.7,0,1314,100,677.3276,0.1476
3300,-146.2,87,1184,100,738.0661,0.1355
3400,-60.2,0,1204,100,695.1785,0.1438
3500,-60.6,0,1212,100,716.8611,0.1395
3600,-63.85,0,1277,100,683.7807,0.1462
3700,-59.7,0,1194,100,715.328,0.1398
3800,-85.25,71,1149,100,691.0757,0.1447
3900,-92.6,62,1152,100,745.25,0.1342
4000,-58.2,1,1148,100,703.1701,0.1422
4100,-67.35,66,1083,100,703.4732,0.1422
4200,-35.3,4,1190,100,705.9704,0.1417
4300,-73.05,66,1197,100,730.0981,0.137
4400,-48.4,54,1200,100,689.4319,0.145
4500,-88.1,63,1174,100,735.7112,0.1359
4600,-33.85,19,929,100,694.7248,0.1439
4700,-67.3,52,1126,100,713.129,0.1402
4800,-150.8,91,1196,100,686.0029,0.1458
4900,-12.6,24,1212,100,718.5079,0.1392
5000,-68.8,53,1148,100,698.0164,0.1433
5100,-81.15,62,1147,100,725.2052,0.1379
5200,-53.1,45,1106,100,693.5015,0.1442
5300,-75.2,56,1216,100,721.3351,0.1386
5400,-60.15,52,1151,100,689.2597,0.1451
5500,-52.35,52,1191,100,722.929,0.1383
5600,-47.55,17,1135,100,694.6317,0.144
5700,-62.15,37,979,100,739.3723,0.1353
5800,-51.6,46,1132,100,684.9498,0.146
5900,-62.35,0,1267,100,727.9819,0.1374
6000,-54.2,48,1212,100,678.2104,0.1474
6100,-52.0,46,1180,100,707.4588,0.1414
6200,-89.6,56,1172,100,683.0925,0.1464
6300,-136.5,77,1190,100,722.9465,0.1383
6400,-76.75,52,1103,100,688.374,0.1453
6500,-62.15,35,1167,100,713.3995,0.1402
6600,-38.45,40,1173,100,676.9286,0.1477
6700,-71.05,57,1237,100,707.5495,0.1413
6800,-74.5,55,1126,100,667.446,0.1498
6900,-84.25,58,1205,100,727.3986,0.1375
7000,-60.0,44,1056,100,659.3646,0.1517
7100,-30.55,8,1187,100,703.8179,0.1421
7200,-70.45,51,1189,100,687.9653,0.1454
7300,-51.85,34,1201,100,715.8089,0.1397
7400,-59.35,47,1111,100,685.9188,0.1458
7500,-48.3,43,1222,100,699.7749,0.1429
7600,-68.05,56,1269,100,677.332,0.1476
7700,-56.15,47,1139,100,726.5443,0.1376
7800,-73.5,51,1182,100,675.2156,0.1481
7900,-53.35,34,1059,100,735.6402,0.1359
8000,-54.1,45,1174,100,682.0262,0.1466
8100,-45.9,42,1166,100,706.0892,0.1416
8200,-57.7,38,1114,100,671.1241,0.149
8300,-43.6,32,908,100,718.0798,0.1393
8400,-57.35,36,1087,100,679.0603,0.1473
8500,-39.25,32,933,100,731.7476,0.1367
8600,-56.35,43,1159,100,672.9114,0.1486
8700,-51.6,36,1144,100,705.2439,0.1418
8800,-95.65,64,1169,100,676.6043,0.1478
8900,-36.75,6,1151,100,705.4384,0.1418
9000,-66.75,50,1167,100,663.0021,0.1508
9100,-63.65,54,1201,100,710.9098,0.1407
9200,-77.25,58,1149,100,685.8335,0.1458
9300,-73.6,50,1068,100,715.1999,0.1398
9400,-74.45,54,1177,100,668.3947,0.1496
9500,-52.1,46,1110,100,720.0893,0.1389
9600,-41.2,2,1116,100,669.7064,0.1493
9700,-46.5,28,1082,100,702.1683,0.1424
9800,-63.55,49,1211,100,670.1526,0.1492
9900,-65.6,43,1112,100,721.8292,0.1385
