env_steps,return,restorations,length,FPS,time
0,1729.0,27,100,0.0,0.6946
100,1886.0,29,100,25.3866,3.9391
200,1701.0,27,100,33.5685,2.979
300,1280.0,24,100,34.1586,2.9275
400,1644.0,26,100,34.1385,2.9292
500,1660.0,27,100,33.9688,2.9439
600,1141.0,23,100,33.2144,3.0107
