env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-516.5,0.1,0.0,100,0.0,0.0806
100,-692.5,0.08,0.0,100,275.1718,0.3634
200,-627.8,0.15,0.0,100,284.8575,0.3511
300,-789.4,0.1,0.0,100,282.6118,0.3538
400,-872.2,0.08,0.0,100,286.9389,0.3485
500,-876.7999,0.11,0.0,100,287.3531,0.348
600,-657.6,0.09,0.0,100,290.0754,0.3447
700,-818.6,0.07,0.0,100,286.5964,0.3489
800,-895.7,0.09,0.0,100,287.1334,0.3483
900,-996.4,0.16,0.0,100,287.2516,0.3481
1000,-879.2,0.08,0.0,100,0.0,0.0582
1100,-706.0,0.03,0.0,100,285.627,0.3501
1200,-838.9,0.14,0.0,100,282.9727,0.3534
1300,-805.5001,0.11,0.0,100,288.8687,0.3462
1400,-761.5,0.12,0.0,100,285.4004,0.3504
1500,-655.9,0.1,0.0,100,282.2978,0.3542
1600,-707.6,0.07,0.0,100,286.119,0.3495
1700,-948.6,0.09,0.0,100,291.0199,0.3436
1800,-660.9,0.13,0.0,100,284.8207,0.3511
1900,-856.4001,0.11,0.0,100,282.7055,0.3537
2000,-866.7,0.09,0.0,100,0.0,0.0613
2100,-845.4,0.16,0.0,100,282.3527,0.3542
2200,-726.6,0.06,0.0,100,284.4863,0.3515
2300,-938.5,0.11,0.0,100,287.3951,0.348
2400,-782.1,0.08,0.0,100,285.0563,0.3508
2500,-884.6,0.13,0.0,100,288.4703,0.3467
2600,-755.7,0.11,0.0,100,281.5459,0.3552
2700,-629.6,0.1,0.0,100,278.5849,0.359
2800,-646.6,0.18,0.0,100,288.0731,0.3471
2900,-906.1,0.16,0.0,100,287.2811,0.3481
3000,-515.5,0.09,0.0,100,0.0,0.0608
3100,-585.6,0.11,0.0,100,281.3309,0.3555
3200,-895.2,0.18,0.0,100,292.161,0.3423
3300,-944.0999,0.1,0.0,100,283.0785,0.3533
3400,-758.8,0.18,0.0,100,283.3953,0.3529
3500,-662.8,0.14,0.0,100,285.4076,0.3504
3600,-467.2,0.08,0.0,100,284.8401,0.3511
3700,-800.9,0.13,0.0,100,283.8016,0.3524
3800,-688.6,0.12,0.0,100,289.9248,0.3449
3900,-806.4,0.07,0.0,100,283.5198,0.3527
4000,-806.7,0.12,0.0,100,0.0,0.0592
4100,-743.7999,0.09,0.0,100,276.289,0.3619
4200,-688.6,0.1,0.0,100,287.8859,0.3474
4300,-829.8,0.08,0.0,100,286.5453,0.349
4400,-812.6,0.1,0.0,100,278.7433,0.3588
4500,-768.0,0.1,0.0,100,284.4852,0.3515
4600,-706.7001,0.15,0.0,100,290.6817,0.344
4700,-690.2,0.12,0.0,100,282.8767,0.3535
4800,-936.9,0.11,0.0,100,276.3598,0.3618
4900,-837.3,0.14,0.0,100,284.0361,0.3521
5000,-891.0,0.18,0.0,100,0.0,0.0595
5100,-463.0,0.1,0.0,100,285.0919,0.3508
5200,-886.0999,0.11,0.0,100,282.7774,0.3536
5300,-875.3,0.07,0.0,100,287.0711,0.3483
5400,-746.8,0.09,0.0,100,282.8687,0.3535
5500,-880.6,0.16,0.0,100,282.7455,0.3537
5600,-769.8,0.09,0.0,100,285.6704,0.3501
5700,-666.2,0.09,0.0,100,281.5927,0.3551
5800,-679.0,0.13,0.0,100,276.2424,0.362
5900,-748.2,0.1,0.0,100,275.9334,0.3624
6000,-664.5,0.12,0.0,100,0.0,0.0637
6100,-833.5001,0.11,0.0,100,283.4338,0.3528
6200,-566.2,0.14,0.0,100,272.4818,0.367
6300,-531.2,0.19,0.0,100,281.7346,0.3549
6400,-856.4,0.05,0.0,100,290.3812,0.3444
6500,-650.3,0.07,0.0,100,282.6457,0.3538
6600,-972.4,0.0,0.0,100,282.4363,0.3541
6700,-1022.5999,0.0,0.0,100,283.6283,0.3526
6800,-1065.9999,0.0,0.0,100,287.6093,0.3477
6900,-1100.1,0.0,0.0,100,274.7259,0.364
7000,-1022.1,0.01,0.0,100,0.0,0.0572
7100,-1049.1,0.0,0.0,100,283.5593,0.3527
7200,-932.7,0.0,0.0,100,287.7085,0.3476
7300,-907.7,0.0,0.0,100,278.4334,0.3592
7400,-805.5,0.01,0.0,100,278.509,0.3591
7500,-871.8999,0.0,0.0,100,278.1703,0.3595
7600,-724.3,0.04,0.0,100,286.2393,0.3494
7700,-694.9,0.05,0.0,100,273.2942,0.3659
7800,-652.3,0.07,0.0,100,282.2983,0.3542
7900,-914.7,0.07,0.0,100,292.6731,0.3417
8000,-858.8,0.13,0.0,100,0.0,0.0584
8100,-792.9,0.07,0.0,100,282.5387,0.3539
8200,-861.0,0.1,0.0,100,280.6719,0.3563
8300,-692.8,0.08,0.0,100,290.37,0.3444
8400,-731.6,0.06,0.0,100,276.3627,0.3618
8500,-896.1,0.15,0.0,100,286.2572,0.3493
8600,-666.5,0.11,0.0,100,285.4534,0.3503
8700,-536.4,0.09,0.0,100,282.226,0.3543
8800,-671.4,0.09,0.0,100,279.3523,0.358
8900,-773.9,0.08,0.0,100,285.8563,0.3498
9000,-783.1,0.13,0.0,100,0.0,0.061
9100,-781.9,0.15,0.0,100,284.36,0.3517
9200,-511.5,0.12,0.0,100,274.9934,0.3636
9300,-740.9001,0.13,0.0,100,288.4938,0.3466
9400,-848.4,0.06,0.0,100,286.7588,0.3487
9500,-656.2,0.12,0.0,100,275.2932,0.3633
9600,-769.1,0.11,0.0,100,280.1393,0.357
9700,-633.0,0.13,0.0,100,289.2647,0.3457
9800,-554.2001,0.08,0.0,100,278.3152,0.3593
9900,-970.5,0.11,0.0,100,281.7425,0.3549
10000,-691.7,0.06,0.0,100,0.0,0.0592
10100,-554.1,0.13,0.0,100,281.9696,0.3546
10200,-815.6,0.14,0.0,100,277.355,0.3605
10300,-884.2999,0.13,0.0,100,275.4425,0.3631
10400,-718.1,0.08,0.0,100,281.0828,0.3558
10500,-727.1,0.12,0.0,100,290.7042,0.344
10600,-825.6,0.14,0.0,100,273.9109,0.3651
10700,-935.9,0.04,0.0,100,279.6154,0.3576
10800,-1000.3,0.0,0.0,100,287.0395,0.3484
10900,-1009.9,0.0,0.0,100,283.9503,0.3522
11000,-1024.3,0.0,0.0,100,0.0,0.0558
11100,-1085.8,0.0,0.0,100,271.8309,0.3679
11200,-1074.7,0.0,0.0,100,285.1423,0.3507
11300,-1081.7,0.0,0.0,100,285.2459,0.3506
11400,-1064.7,0.0,0.0,100,280.6181,0.3564
11500,-1085.3,0.0,0.0,100,284.7007,0.3512
11600,-1020.6,0.0,0.0,100,288.7253,0.3464
11700,-1053.0,0.0,0.0,100,276.7951,0.3613
11800,-1030.3,0.0,0.0,100,289.2881,0.3457
11900,-1085.3,0.0,0.0,100,290.876,0.3438
12000,-1008.1,0.0,0.0,100,0.0,0.0566
12100,-1090.2999,0.0,0.0,100,283.0279,0.3533
12200,-1072.2999,0.0,0.0,100,284.9897,0.3509
12300,-1017.4999,0.0,0.0,100,290.5997,0.3441
12400,-1067.2999,0.0,0.0,100,277.2641,0.3607
12500,-1068.9999,0.0,0.0,100,278.395,0.3592
12600,-1046.4,0.0,0.0,100,283.6268,0.3526
12700,-1079.3,0.0,0.0,100,289.5619,0.3454
12800,-1048.5,0.0,0.0,100,277.4389,0.3604
12900,-416.6,0.04,0.0,100,278.2492,0.3594
13000,-114.6,0.01,0.0,100,0.0,0.0664
13100,-796.8999,0.09,0.0,100,281.7656,0.3549
13200,-935.3,0.09,0.0,100,279.6085,0.3576
13300,-266.2,0.01,0.0,100,281.7575,0.3549
13400,-839.9,0.07,0.0,100,285.9241,0.3497
13500,-862.7999,0.05,0.0,100,275.9489,0.3624
13600,-944.0,0.04,0.0,100,280.6882,0.3563
13700,-891.8999,0.0,0.0,100,279.4319,0.3579
13800,-963.9,0.0,0.0,100,281.1111,0.3557
13900,-780.7,0.02,0.0,100,278.4685,0.3591
14000,-989.6,0.01,0.0,100,0.0,0.0565
14100,-969.4,0.0,0.0,100,286.7106,0.3488
14200,-1009.0,0.0,0.0,100,287.7093,0.3476
14300,-1042.5,0.0,0.0,100,280.9879,0.3559
14400,-1048.4,0.0,0.0,100,285.4911,0.3503
14500,-1042.0999,0.01,0.0,100,288.7335,0.3463
14600,-1029.3,0.01,0.0,100,282.864,0.3535
14700,-992.2999,0.0,0.0,100,287.8602,0.3474
14800,-980.9999,0.01,0.0,100,285.4167,0.3504
14900,-1084.7,0.02,0.0,100,278.2352,0.3594
15000,-1068.8,0.0,0.0,100,0.0,0.0557
15100,-1054.8,0.0,0.0,100,279.9271,0.3572
15200,-1078.8999,0.0,0.0,100,285.8244,0.3499
15300,-1065.0,0.0,0.0,100,284.0876,0.352
15400,-1067.4,0.0,0.0,100,279.2087,0.3582
15500,-1067.8999,0.0,0.0,100,281.2987,0.3555
15600,-1041.4,0.01,0.0,100,284.8468,0.3511
15700,-1067.5,0.0,0.0,100,283.2156,0.3531
15800,-1090.9,0.0,0.0,100,283.7315,0.3524
15900,-1077.3,0.0,0.0,100,288.1006,0.3471
16000,-1052.8999,0.0,0.0,100,0.0,0.0558
16100,-1090.2,0.0,0.0,100,286.3639,0.3492
16200,-1087.5,0.0,0.0,100,287.571,0.3477
16300,-1052.8999,0.0,0.0,100,287.386,0.348
16400,-1072.3999,0.0,0.0,100,279.6067,0.3576
16500,-1053.7999,0.0,0.0,100,281.9903,0.3546
16600,-1073.3999,0.0,0.0,100,283.0776,0.3533
16700,-1067.4,0.0,0.0,100,287.8535,0.3474
16800,-1077.1,0.0,0.0,100,280.873,0.356
16900,-1067.0,0.0,0.0,100,286.1254,0.3495
17000,-1069.4999,0.0,0.0,100,0.0,0.061
17100,-1069.8999,0.0,0.0,100,283.6728,0.3525
17200,-1106.8,0.0,0.0,100,277.6343,0.3602
17300,-1033.2,0.0,0.0,100,280.1943,0.3569
17400,-1033.1,0.0,0.0,100,290.2438,0.3445
17500,-1067.8,0.0,0.0,100,280.1904,0.3569
17600,-1046.4,0.0,0.0,100,282.8622,0.3535
17700,-1068.7,0.0,0.0,100,285.2911,0.3505
17800,-1065.7999,0.0,0.0,100,276.3822,0.3618
17900,-1085.4,0.0,0.0,100,277.551,0.3603
18000,-1072.3999,0.0,0.0,100,0.0,0.0563
18100,-1105.5,0.0,0.0,100,284.3162,0.3517
18200,-1081.6,0.0,0.0,100,280.0594,0.3571
18300,-1039.8999,0.0,0.0,100,276.5662,0.3616
18400,-1077.5,0.0,0.0,100,281.6805,0.355
18500,-1094.5,0.0,0.0,100,287.1047,0.3483
18600,-1064.4,0.0,0.0,100,277.4873,0.3604
18700,-1069.2,0.0,0.0,100,282.7246,0.3537
18800,-1071.5999,0.0,0.0,100,288.4071,0.3467
18900,-1070.8999,0.0,0.0,100,279.6272,0.3576
19000,-1090.2,0.0,0.0,100,0.0,0.0611
19100,-1011.9,0.0,0.0,100,257.336,0.3886
19200,-1069.6,0.0,0.0,100,262.8313,0.3805
19300,-1069.8,0.0,0.0,100,277.2188,0.3607
