env_steps,critic_loss,q1
40600,210.6244,-145.6551
40700,202.3321,-145.7047
40800,218.722,-145.5526
40900,205.5629,-145.7162
41000,189.7243,-146.1785
41100,182.6678,-146.1474
41200,242.1105,-146.1801
41300,246.0967,-145.8818
41400,245.0981,-145.7407
41500,209.2364,-145.7872
41600,222.5001,-145.5027
41700,203.5285,-145.6436
41800,240.1151,-145.3644
41900,207.0025,-145.5362
42000,209.1335,-145.5332
42100,222.4827,-145.3926
42200,216.8002,-145.7796
42300,193.2123,-145.7506
42400,210.2635,-146.0885
42500,235.5867,-145.8604
42600,247.6374,-145.482
42700,218.1397,-145.5731
42800,215.0653,-145.857
42900,223.1054,-145.706
43000,209.7956,-146.1171
43100,223.6858,-145.9028
43200,201.144,-146.0227
43300,208.9032,-146.2316
43400,212.6535,-146.3029
43500,223.1333,-146.2696
43600,253.2135,-145.6463
43700,191.6742,-146.1816
43800,250.4914,-145.7534
43900,234.7969,-145.7324
44000,258.5624,-145.5298
44100,215.3502,-146.1837
44200,188.1046,-146.2013
44300,236.127,-145.9668
44400,202.6947,-146.4398
44500,226.8615,-146.2026
44600,267.2471,-145.8898
44700,180.6818,-146.645
44800,218.9298,-146.3457
44900,241.4404,-146.3311
45000,175.1742,-147.022
45100,204.5516,-146.5367
45200,240.7677,-146.3324
45300,218.6635,-146.3605
45400,234.0863,-146.4704
45500,227.3718,-146.4909
45600,261.9105,-145.7286
45700,220.9286,-145.9887
45800,206.3897,-146.3066
45900,233.1808,-146.1095
46000,212.603,-146.2159
46100,256.6961,-145.8694
46200,270.259,-145.5949
46300,209.4476,-145.7941
46400,215.505,-145.9187
46500,268.739,-145.2477
46600,227.9223,-145.22
46700,222.8072,-145.6826
46800,199.7733,-145.7785
46900,204.0808,-145.6545
47000,220.3224,-145.9244
47100,200.1815,-146.2103
47200,215.2966,-146.2728
47300,228.8632,-146.1533
47400,197.4568,-146.1836
47500,220.7069,-146.0961
47600,235.7741,-146.1234
47700,227.1166,-146.2789
47800,245.0463,-145.8161
47900,200.4596,-146.3091
48000,203.7661,-146.5188
48100,252.7493,-146.0316
48200,215.79,-146.2404
48300,201.3464,-146.3199
48400,191.3774,-146.2413
48500,231.5859,-146.1738
48600,178.8974,-146.7302
48700,233.7536,-146.718
48800,200.1415,-146.935
48900,214.0431,-146.7927
49000,208.2143,-146.8457
49100,236.5435,-146.5076
49200,200.2487,-146.802
49300,239.1294,-146.4785
49400,229.1177,-146.5673
49500,227.1801,-146.3806
49600,194.7122,-146.6623
49700,240.7355,-146.508
49800,170.6433,-147.0622
49900,199.2175,-147.016
50000,224.9156,-146.9399
50100,228.4462,-147.0017
50200,231.9596,-146.7793
50300,247.1894,-146.4265
50400,234.8467,-146.2669
50500,215.8021,-146.4682
50600,217.5814,-146.2033
50700,232.7188,-146.3457
50800,214.9714,-146.3414
50900,245.5305,-145.6883
51000,223.4712,-146.2526
51100,209.4851,-146.1209
51200,197.0618,-146.3999
51300,254.2871,-145.8133
51400,204.7903,-146.0205
51500,238.899,-145.5168
51600,245.3337,-145.3525
51700,206.0539,-145.6222
51800,243.5695,-145.3899
51900,192.1881,-145.7158
52000,217.6968,-145.6635
52100,207.1099,-145.8855
52200,226.1749,-145.6111
52300,217.0041,-145.7363
52400,205.4966,-145.6502
52500,207.1671,-145.9211
52600,248.2551,-145.2391
52700,214.7783,-145.7467
52800,220.5186,-145.7438
52900,215.0928,-145.6667
53000,249.0211,-145.2982
53100,203.8905,-145.7937
53200,212.3786,-145.8845
53300,217.9351,-145.9745
53400,242.798,-145.701
53500,205.41,-145.9033
53600,246.761,-145.4091
53700,218.5131,-145.519
53800,204.8418,-145.6636
53900,276.9846,-144.8113
54000,236.8151,-145.0647
54100,235.1507,-145.1393
54200,261.5297,-144.3083
54300,224.7247,-144.5357
54400,215.8219,-144.8597
54500,187.7024,-144.9272
54600,210.4465,-145.0935
54700,234.4289,-145.3654
54800,213.8802,-145.3346
54900,220.9091,-145.1941
55000,220.2202,-145.1199
55100,226.5993,-145.0649
55200,239.4801,-144.6141
55300,207.6085,-145.0786
55400,226.0513,-144.9409
55500,205.8185,-145.2422
55600,216.4342,-145.5045
55700,201.401,-145.5491
55800,217.2899,-145.4685
55900,200.7556,-145.424
56000,218.3758,-145.729
56100,193.924,-145.9717
56200,215.303,-146.0878
56300,212.2713,-146.2003
56400,210.4228,-146.2282
56500,223.4518,-146.2633
56600,244.7228,-145.6024
56700,228.6542,-145.738
56800,196.7457,-145.8367
56900,198.2104,-145.891
57000,236.7226,-145.6025
57100,223.3435,-145.6635
57200,207.6187,-145.9312
57300,226.9831,-145.4424
57400,215.0523,-145.8898
57500,247.0418,-145.5654
57600,195.583,-145.7265
57700,241.8383,-145.6748
57800,206.1853,-145.8415
57900,241.412,-145.5594
58000,271.0798,-145.0443
58100,227.7887,-144.984
58200,254.5558,-144.808
58300,191.6683,-145.5306
58400,195.0242,-145.4629
58500,231.7082,-145.3055
58600,228.096,-145.0313
58700,163.7593,-145.7928
58800,217.4104,-145.6381
58900,219.2366,-145.6761
59000,231.0673,-145.3585
59100,268.7017,-144.8801
59200,183.9428,-145.3149
59300,254.3317,-145.1528
59400,244.1252,-144.867
59500,254.263,-144.8283
59600,226.018,-144.7211
59700,258.1609,-144.2996
59800,205.8121,-144.7797
59900,191.1516,-145.1022
60000,208.7722,-145.1506
60100,163.1731,-145.7603
60200,193.6266,-145.6353
60300,220.3263,-145.8117
60400,243.086,-145.4255
60500,243.9322,-145.2886
60600,231.4891,-145.4825
60700,249.8699,-145.1903
60800,242.011,-144.9479
60900,206.8755,-144.9481
61000,189.9701,-145.1871
61100,210.4467,-145.4629
61200,190.0127,-145.871
61300,217.5859,-145.4417
61400,213.5439,-145.7818
61500,208.5381,-145.8104
61600,217.8908,-146.1036
61700,199.3875,-146.0965
61800,246.5447,-145.791
61900,240.5472,-145.8831
62000,232.7724,-145.3892
62100,192.554,-145.8017
62200,222.6885,-145.75
62300,211.1232,-145.7212
62400,243.2254,-145.4506
62500,201.653,-145.9379
62600,224.8119,-145.4757
62700,186.348,-145.9698
62800,235.2813,-145.8043
62900,221.3575,-145.816
63000,221.3731,-145.7776
63100,193.7704,-145.7693
63200,198.6967,-145.9499
63300,211.4534,-145.841
63400,207.3819,-145.9687
63500,201.1449,-146.2713
63600,241.8376,-145.7787
63700,210.042,-145.6826
63800,209.2705,-145.4671
63900,201.2598,-145.6465
64000,224.9142,-145.5088
64100,217.1811,-145.4047
64200,198.402,-146.0269
64300,238.6433,-145.782
64400,215.0069,-145.7495
64500,205.7624,-145.8753
64600,196.7431,-146.3668
64700,184.2169,-146.3668
64800,208.5938,-146.509
64900,231.6567,-146.0815
65000,209.6925,-146.0565
65100,223.7136,-146.1163
65200,217.17,-145.8386
65300,232.9683,-145.7157
65400,233.058,-145.3549
65500,262.6849,-145.1649
65600,185.0151,-145.4366
65700,219.2952,-145.3554
65800,249.8618,-144.7864
65900,227.8406,-144.9239
66000,210.5242,-144.7541
66100,207.0329,-144.7637
66200,203.7352,-144.909
66300,182.1005,-145.026
66400,185.2046,-145.5594
66500,226.8073,-145.2372
66600,253.4638,-144.9422
66700,246.8284,-145.0194
66800,197.4009,-144.9926
66900,204.7321,-145.5293
67000,261.9576,-144.6779
67100,210.0573,-144.9527
67200,222.8005,-144.684
67300,206.6673,-145.114
67400,225.7677,-144.8854
67500,222.3984,-145.2172
67600,221.3166,-145.1851
67700,193.5511,-145.1352
67800,211.5775,-145.4136
67900,210.7506,-145.3183
68000,232.3019,-145.2929
68100,195.696,-145.652
68200,214.4198,-145.5551
68300,221.626,-145.4359
68400,251.6203,-144.9507
68500,206.2558,-145.2159
68600,190.836,-145.8548
68700,232.2175,-145.7516
68800,202.4954,-145.8276
68900,194.9248,-145.989
69000,228.3254,-145.8152
69100,213.5465,-146.0409
69200,231.6469,-145.6552
69300,244.7595,-145.8238
69400,233.6932,-145.8828
69500,208.7246,-145.9725
69600,209.6446,-145.9866
69700,229.5415,-145.853
69800,203.1598,-145.8908
69900,238.3152,-146.1821
70000,248.733,-145.4864
70100,231.539,-145.4648
70200,211.4776,-146.0035
70300,214.9581,-145.7589
70400,276.5101,-145.3924
70500,235.2827,-145.4893
70600,218.9449,-145.6276
70700,188.3136,-145.7043
70800,260.464,-145.4329
70900,263.7518,-144.9289
71000,222.3002,-145.2824
71100,254.6246,-144.9676
71200,230.7529,-144.4125
71300,237.4355,-144.6165
71400,204.9441,-144.6735
71500,237.4391,-144.3299
71600,252.1661,-143.9252
71700,244.8039,-143.7626
71800,207.6964,-143.9583
71900,241.9715,-144.1497
72000,230.2085,-143.9996
72100,235.9482,-143.6742
72200,228.6283,-143.9754
72300,211.3155,-143.9416
72400,193.8978,-144.1455
72500,218.4099,-144.2454
72600,204.1902,-144.0951
72700,218.4117,-144.086
72800,236.7539,-143.7555
72900,245.576,-143.7307
73000,233.4051,-143.4628
73100,187.2297,-143.9133
73200,219.7919,-143.9947
73300,244.9184,-143.7135
73400,240.7034,-143.6671
73500,225.2969,-143.643
73600,210.6501,-143.8186
73700,228.288,-143.9171
73800,148.029,-144.442
73900,201.6272,-144.1925
74000,222.0838,-144.2444
74100,226.6459,-144.056
74200,234.648,-144.2241
74300,212.4083,-144.3715
74400,203.4404,-144.7088
74500,183.9649,-145.2755
74600,201.4683,-145.2263
74700,208.6346,-145.2406
74800,232.7505,-145.1444
74900,220.2252,-145.012
75000,193.5156,-145.3061
75100,240.756,-144.9978
75200,221.5619,-145.2478
75300,191.4171,-145.4943
75400,260.585,-144.5257
75500,220.2106,-144.5776
75600,241.8243,-144.5656
75700,178.9037,-145.0815
75800,215.4028,-145.1662
75900,265.3184,-144.5513
76000,186.1926,-144.8682
76100,192.6453,-145.1391
76200,235.1437,-144.6494
76300,208.8111,-144.5668
76400,227.6208,-144.7963
76500,242.3199,-144.7178
76600,202.8167,-144.7229
76700,182.014,-145.4161
76800,210.537,-145.1326
76900,199.8359,-145.27
77000,239.4138,-144.9453
77100,185.5582,-145.6198
77200,202.648,-145.6602
77300,197.2066,-145.7555
77400,233.7001,-145.5333
77500,251.8439,-144.9713
77600,229.005,-145.2086
77700,232.8192,-144.9451
77800,217.6232,-144.9478
77900,221.5217,-144.6268
78000,188.0064,-145.0107
78100,219.0695,-144.8632
78200,221.2448,-144.9358
78300,206.5415,-144.839
78400,233.6832,-144.6913
78500,195.8513,-144.9245
78600,217.895,-144.8216
78700,208.7708,-144.4426
78800,241.5129,-143.7679
78900,203.8689,-144.126
79000,211.6607,-143.7059
79100,221.6771,-144.0733
79200,187.7091,-143.8942
79300,216.6756,-143.8707
79400,179.7832,-144.1405
79500,220.7384,-143.2883
79600,215.4193,-142.798
79700,242.6992,-142.7503
79800,175.8047,-142.7875
79900,242.3328,-142.6612
80000,165.7733,-143.361
80100,226.8676,-143.0658
80200,191.7867,-143.4522
80300,188.6962,-143.5455
80400,223.119,-142.9327
80500,214.4494,-143.4678
80600,267.6086,-142.8292
80700,213.9579,-143.0032
80800,232.4034,-142.5548
80900,189.4854,-142.407
81000,204.2483,-142.0784
81100,215.5768,-142.1909
81200,214.0114,-142.2617
81300,217.0884,-141.967
81400,203.7639,-142.0779
81500,228.4994,-141.3164
81600,221.5196,-141.8169
81700,246.7565,-141.2657
81800,208.9956,-141.5452
81900,188.4468,-142.1251
82000,197.3377,-141.8585
82100,235.9622,-141.8094
82200,185.9757,-142.0552
82300,220.6857,-141.7217
82400,195.5561,-141.8053
82500,203.7337,-141.8915
82600,220.0107,-141.5997
82700,163.5482,-142.0824
82800,215.8325,-141.9997
82900,219.155,-141.8858
83000,237.2001,-141.7941
83100,229.2432,-141.4562
83200,189.0671,-141.9863
83300,215.7287,-141.6937
83400,236.1203,-141.6014
83500,209.9156,-141.8852
83600,221.8393,-141.7396
83700,215.9965,-141.6706
83800,236.4051,-141.4794
83900,183.3927,-141.8107
84000,208.69,-141.8194
84100,215.1867,-141.8071
84200,209.8722,-141.7763
84300,215.2676,-141.5637
84400,212.129,-141.654
84500,188.664,-141.7109
84600,207.7555,-141.6148
84700,215.0286,-141.6006
84800,228.0114,-141.4994
84900,264.1791,-141.165
85000,200.1313,-141.4299
85100,185.9053,-141.7854
85200,205.2572,-141.9244
85300,184.0124,-142.2304
85400,220.7137,-142.3149
85500,187.2736,-142.2804
85600,192.5401,-142.1196
85700,240.1398,-141.9111
85800,220.1761,-141.7342
85900,216.9683,-141.7585
86000,222.9819,-141.7086
86100,217.9986,-141.9864
86200,214.7436,-141.7014
86300,216.8002,-141.3591
86400,225.2736,-141.409
86500,220.3196,-141.3243
86600,201.1204,-141.19
86700,184.5246,-141.0766
86800,185.3525,-141.2894
86900,183.5636,-141.3308
87000,201.128,-141.1036
87100,253.7519,-140.7051
87200,220.324,-140.2551
87300,178.5939,-141.0606
87400,191.0593,-141.3234
87500,263.4006,-140.5875
87600,181.6066,-141.2997
87700,191.6733,-141.1703
87800,230.7137,-140.7939
87900,167.2412,-141.5126
88000,208.7041,-141.5424
88100,174.8148,-141.6229
88200,229.5395,-141.8308
88300,217.3904,-141.3175
88400,206.0498,-141.0458
88500,196.0509,-140.8229
88600,172.2386,-141.3417
88700,204.5777,-141.198
88800,216.4455,-140.9921
88900,224.6311,-140.9347
89000,204.5016,-140.6968
89100,227.3133,-140.3863
89200,182.9319,-140.674
89300,196.313,-140.539
89400,217.7963,-140.413
89500,175.5505,-140.8729
89600,201.5175,-140.7287
89700,233.2266,-140.1214
89800,180.2456,-140.868
89900,226.6217,-140.6457
90000,196.625,-140.3088
90100,215.6557,-140.1054
90200,229.8959,-139.93
90300,225.7954,-140.0531
90400,222.2071,-139.6767
90500,231.3059,-138.8382
90600,225.534,-139.0015
90700,195.3689,-138.9569
90800,184.3114,-139.252
90900,172.4303,-139.472
91000,195.9032,-139.8188
91100,193.8733,-139.5605
91200,209.9006,-139.3638
91300,199.8667,-139.3974
91400,194.3054,-139.5599
91500,171.1702,-139.6639
91600,185.8139,-139.866
91700,203.6821,-139.4103
91800,237.534,-139.081
91900,227.1145,-139.0251
92000,224.3767,-138.2839
92100,196.4654,-138.4973
92200,185.6079,-138.8508
92300,211.4903,-138.4524
92400,193.4453,-138.8232
92500,200.2941,-138.6699
92600,203.559,-138.4093
92700,203.7823,-138.3379
92800,187.3055,-138.5313
92900,230.8402,-138.4711
93000,205.9837,-138.617
93100,183.8965,-138.8618
93200,168.3818,-139.2691
93300,166.1178,-139.42
93400,171.9493,-139.6072
93500,207.3458,-139.4143
93600,213.629,-139.4634
93700,228.2731,-139.2894
93800,210.2758,-139.1908
93900,259.5378,-138.6075
94000,189.7073,-138.9358
94100,234.7154,-138.6963
94200,206.1664,-138.9218
94300,204.2613,-138.8743
94400,188.7204,-139.3119
94500,186.9374,-139.3075
94600,193.4192,-139.6006
94700,193.6278,-139.464
94800,229.881,-139.0489
94900,241.1486,-138.2585
95000,194.8627,-138.3936
95100,188.7917,-138.5614
95200,190.5736,-138.9406
95300,205.4882,-138.9296
95400,227.3178,-138.4978
95500,230.1392,-138.2534
95600,222.7366,-138.2436
95700,170.0752,-138.57
95800,207.4613,-138.2829
95900,190.4675,-138.3142
96000,214.5125,-138.3478
96100,158.1266,-138.3696
96200,194.3875,-138.6064
96300,172.2096,-138.9771
96400,211.2161,-138.991
96500,250.6392,-138.4101
96600,211.9469,-138.0914
96700,235.3075,-137.9543
96800,221.2443,-137.7034
96900,189.2771,-138.2247
97000,211.4401,-138.218
97100,156.278,-138.939
97200,203.0647,-138.8534
97300,226.342,-138.6535
97400,230.289,-138.4183
97500,229.429,-138.3338
97600,221.8965,-138.2877
97700,160.8186,-138.4639
97800,222.7279,-138.1279
97900,221.217,-138.0474
98000,193.0071,-138.4269
98100,211.233,-138.4426
98200,172.1037,-138.7861
98300,206.3325,-138.5017
98400,207.8364,-138.7322
98500,176.8718,-139.1317
98600,246.3307,-138.5346
98700,191.7595,-138.7576
98800,189.5545,-139.0889
98900,182.8786,-139.1978
99000,180.9656,-139.0326
99100,158.0917,-139.5518
99200,239.0088,-138.7212
99300,215.8792,-138.758
99400,203.0061,-138.515
99500,147.4747,-138.9767
99600,203.7592,-138.4717
99700,177.3826,-139.0193
99800,256.3987,-138.3202
99900,198.2629,-138.2911
100000,195.1736,-138.5662
100100,194.7804,-138.2664
100200,231.7119,-138.1472
100300,184.6086,-138.4399
100400,209.5469,-138.0905
100500,199.2452,-138.1681
100600,193.8717,-138.1956
100700,157.9411,-138.6552
100800,207.4327,-138.6507
100900,179.2468,-139.2751
101000,177.2718,-138.9814
101100,228.3694,-138.2788
101200,216.2514,-138.4853
101300,203.3209,-138.1813
101400,242.0072,-137.8523
101500,199.5413,-137.8347
101600,179.4737,-138.1514
101700,215.7231,-137.8592
101800,186.5382,-138.329
101900,186.7928,-138.518
102000,214.1965,-138.2421
102100,231.2755,-137.6613
