env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-1094.6001,0.12,0.0,100,0.0,0.0514
100,-986.6,0.1,0.0,100,2078.5696,0.0481
200,-1013.4001,0.16,0.0,100,2108.3685,0.0474
300,-984.2001,0.17,0.0,100,1970.4427,0.0508
400,-1110.7002,0.1,0.0,100,1935.5884,0.0517
500,-1022.1,0.14,0.0,100,1978.912,0.0505
600,-862.0,0.12,0.0,100,2039.5351,0.049
700,-1128.3,0.17,0.0,100,2005.5006,0.0499
800,-1119.0,0.13,0.0,100,1928.5664,0.0519
900,-901.5001,0.15,0.0,100,2003.2114,0.0499
1000,-1126.7001,0.99,0.0,100,128.5783,0.7777
1100,-1150.4,0.96,0.0,100,803.0911,0.1245
1200,-1151.7001,0.99,0.0,100,793.1485,0.1261
1300,-1150.4,0.96,0.0,100,827.3425,0.1209
1400,-1150.7001,0.99,0.0,100,779.3265,0.1283
1500,-1150.4,0.96,0.0,100,792.4996,0.1262
1600,-1106.4,0.96,0.0,100,801.3649,0.1248
1700,-103.5,0.0,0.0,100,758.7641,0.1318
1800,-1141.8,0.0,0.0,100,754.4445,0.1326
1900,-1240.8,0.0,0.0,100,772.0762,0.1295
2000,-1150.4,0.96,0.0,100,801.2241,0.1248
2100,-1150.6001,0.98,0.0,100,845.2884,0.1183
2200,0.0,0.0,0.0,100,799.1997,0.1251
2300,-1140.7001,0.0,0.0,100,786.4236,0.1272
2400,-103.8,0.0,0.0,100,796.9462,0.1255
2500,-1150.7001,0.99,0.0,100,803.8777,0.1244
2600,-1150.7001,0.99,0.0,100,775.5252,0.1289
2700,-103.8,0.0,0.0,100,743.7382,0.1345
2800,-103.8,0.0,0.0,100,737.8337,0.1355
2900,-1140.8,0.0,0.0,100,794.6723,0.1258
3000,-1240.7,0.0,0.0,100,756.2196,0.1322
3100,-1228.8,0.0,0.0,100,779.2541,0.1283
3200,-103.7,0.0,0.0,100,772.0933,0.1295
3300,-102.8,0.0,0.0,100,798.4421,0.1252
3400,-1126.7001,0.99,0.0,100,811.5364,0.1232
3500,-9.8,0.0,0.0,100,773.1507,0.1293
3600,-1150.6001,0.98,0.0,100,852.6828,0.1173
3700,-103.8,0.0,0.0,100,768.3156,0.1302
3800,-1106.4,0.96,0.0,100,839.0101,0.1192
3900,-193.8,0.0,0.0,100,792.1224,0.1262
4000,-1086.7001,0.99,0.0,100,829.5122,0.1206
4100,-1141.8,0.0,0.0,100,802.5364,0.1246
4200,-1150.8,1.0,0.0,100,798.9592,0.1252
4300,-1138.7001,0.99,0.0,100,820.8979,0.1218
4400,-104.1,0.0,0.0,100,727.6901,0.1374
4500,-1150.5001,0.98,0.0,100,786.7939,0.1271
4600,-1240.8,0.0,0.0,100,753.3577,0.1327
4700,-1139.6001,0.99,0.0,100,814.5102,0.1228
4800,-1114.7001,0.99,0.0,100,807.9892,0.1238
4900,-1140.8,0.0,0.0,100,822.3609,0.1216
5000,-1140.8,0.0,0.0,100,767.4721,0.1303
5100,-1140.7001,0.0,0.0,100,802.6716,0.1246
5200,-193.8,0.0,0.0,100,761.2885,0.1314
5300,-103.8,0.0,0.0,100,809.0146,0.1236
5400,-1128.8,0.0,0.0,100,778.7723,0.1284
5500,-1240.8,0.0,0.0,100,779.6611,0.1283
5600,-1140.8,0.0,0.0,100,791.4214,0.1264
5700,-1140.8,0.0,0.0,100,774.0482,0.1292
5800,-1140.8,0.0,0.0,100,787.3877,0.127
5900,-1140.8,0.0,0.0,100,797.3522,0.1254
6000,-1140.8,0.0,0.0,100,758.2415,0.1319
6100,-1150.4,0.96,0.0,100,820.9092,0.1218
6200,-1140.8,0.0,0.0,100,815.2876,0.1227
6300,-1128.7001,0.0,0.0,100,779.6901,0.1283
6400,0.0,0.0,0.0,100,768.824,0.1301
6500,0.0,0.0,0.0,100,821.8614,0.1217
6600,-1140.8,0.0,0.0,100,824.3814,0.1213
6700,-1150.7001,1.0,0.0,100,817.0266,0.1224
6800,-1240.8,0.0,0.0,100,805.46,0.1242
6900,-9.7,0.0,0.0,100,795.9435,0.1256
7000,-1141.7001,0.0,0.0,100,790.7694,0.1265
7100,-1151.7001,0.99,0.0,100,800.6154,0.1249
7200,0.0,0.0,0.0,100,757.2723,0.1321
7300,-1128.8,0.0,0.0,100,757.4159,0.132
7400,-1150.4,0.96,0.0,100,762.451,0.1312
7500,-1140.8,0.0,0.0,100,767.1085,0.1304
7600,-1140.8,0.0,0.0,100,731.6684,0.1367
7700,-1140.7001,0.0,0.0,100,753.6257,0.1327
7800,-1140.8,0.0,0.0,100,726.6274,0.1376
7900,-1140.8,0.0,0.0,100,741.123,0.1349
8000,-1215.8,0.0,0.0,100,683.7317,0.1463
8100,-1140.8,0.0,0.0,100,742.9714,0.1346
8200,-1140.7001,0.0,0.0,100,791.5215,0.1263
8300,-1141.8,0.0,0.0,100,733.7035,0.1363
8400,-1140.8,0.0,0.0,100,764.7309,0.1308
8500,-1106.4,0.96,0.0,100,793.6077,0.126
8600,-1150.4,0.96,0.0,100,784.83,0.1274
8700,-1151.7001,1.0,0.0,100,854.5712,0.117
8800,-1241.7,0.0,0.0,100,708.4111,0.1412
8900,-103.8,0.0,0.0,100,752.4063,0.1329
9000,-1150.7001,1.0,0.0,100,731.9736,0.1366
9100,-1140.8,0.0,0.0,100,758.7545,0.1318
9200,-1140.7001,0.0,0.0,100,757.0372,0.1321
9300,-1150.8,1.0,0.0,100,843.4407,0.1186
9400,0.0,0.0,0.0,100,742.1248,0.1348
9500,-1140.8,0.0,0.0,100,755.8639,0.1323
9600,-1150.8,1.0,0.0,100,813.9554,0.1229
9700,-1150.7001,1.0,0.0,100,795.5193,0.1257
9800,-1140.8,0.0,0.0,100,775.0007,0.129
9900,-1140.8,0.0,0.0,100,802.3859,0.1246
10000,-1141.8,0.0,0.0,100,0.0,0.0502
10100,-103.8,0.0,0.0,100,741.8282,0.1348
10200,-1138.7001,1.0,0.0,100,797.1946,0.1254
10300,-1137.3,0.96,0.0,100,792.1598,0.1262
10400,-103.8,0.0,0.0,100,756.086,0.1323
10500,-1127.8,0.0,0.0,100,775.2786,0.129
10600,-1150.8,1.0,0.0,100,840.195,0.119
