env_steps,return,restorations,infiltrations,length,FPS,time
0,-421.0,67,421,100,0.0,0.0963
100,-340.0,66,340,100,49.5652,2.0175
200,-469.0,71,469,100,51.7553,1.9322
300,-301.0,61,301,100,51.0263,1.9598
400,-420.0,67,420,100,50.8376,1.9671
500,-299.0,67,299,100,51.4672,1.943
600,-543.0,64,543,100,48.658,2.0552
700,-356.0,68,356,100,50.8421,1.9669
800,-448.0,68,448,100,49.4153,2.0237
900,-360.0,65,360,100,49.7491,2.0101
1000,-388.0,69,388,100,50.0219,1.9991
1100,-385.0,71,385,100,50.1697,1.9932
1200,-413.0,66,413,100,51.3154,1.9487
1300,-462.0,62,462,100,50.7145,1.9718
1400,-410.0,68,410,100,50.312,1.9876
1500,-290.0,65,290,100,51.3384,1.9479
1600,-346.0,70,346,100,50.8669,1.9659
1700,-591.0,67,591,100,51.8332,1.9293
1800,-518.0,67,518,100,50.8988,1.9647
1900,-473.0,68,473,100,50.428,1.983
2000,-508.0,68,508,100,51.7296,1.9331
2100,-411.0,68,411,100,50.1317,1.9948
2200,-606.0,71,606,100,51.4843,1.9423
2300,-512.0,64,512,100,51.1931,1.9534
2400,-459.0,66,459,100,50.1129,1.9955
2500,-483.0,70,483,100,51.3739,1.9465
2600,-430.0,68,430,100,50.2365,1.9906
2700,-547.0,68,547,100,50.2242,1.9911
2800,-424.0,70,424,100,49.49,2.0206
2900,-362.0,66,362,100,50.0813,1.9968
3000,-511.0,65,511,100,51.4506,1.9436
3100,-477.0,70,477,100,49.2585,2.0301
3200,-431.0,68,431,100,39.5925,2.5257
3300,-469.0,69,469,100,49.9918,2.0003
3400,-426.0,68,426,100,50.7521,1.9704
3500,-419.0,69,419,100,50.2506,1.99
3600,-545.0,67,545,100,50.0993,1.996
3700,-395.0,65,395,100,50.5542,1.9781
3800,-420.0,67,420,100,49.5751,2.0171
3900,-399.0,69,399,100,50.1253,1.995
4000,-451.0,66,451,100,49.8347,2.0066
4100,-402.0,67,402,100,50.5208,1.9794
4200,-460.0,69,460,100,50.9598,1.9623
4300,-363.0,71,363,100,49.8514,2.006
4400,-391.0,66,391,100,51.0909,1.9573
4500,-383.0,66,383,100,48.7343,2.0519
4600,-485.0,60,485,100,50.1966,1.9922
4700,-317.0,71,317,100,51.3321,1.9481
4800,-413.0,68,413,100,50.5695,1.9775
4900,-473.0,61,473,100,51.1435,1.9553
5000,-493.0,63,493,100,40.7574,2.4535
5100,-382.0,69,382,100,50.6269,1.9752
5200,-594.0,69,594,100,50.5273,1.9791
5300,-513.0,60,513,100,50.2691,1.9893
5400,-399.0,64,399,100,49.7561,2.0098
5500,-412.0,68,412,100,49.6864,2.0126
5600,-418.0,65,418,100,50.0632,1.9975
5700,-474.0,69,474,100,51.095,1.9571
5800,-355.0,68,355,100,50.1202,1.9952
5900,-377.0,62,377,100,51.4695,1.9429
6000,-364.0,65,364,100,51.0565,1.9586
6100,-429.0,71,429,100,50.7502,1.9704
6200,-358.0,68,358,100,49.7882,2.0085
6300,-419.0,66,419,100,48.9051,2.0448
6400,-490.0,64,490,100,50.9626,1.9622
6500,-431.0,70,431,100,50.6797,1.9732
6600,-482.0,62,482,100,49.6547,2.0139
6700,-441.0,66,441,100,50.2763,1.989
6800,-491.0,65,491,100,49.9901,2.0004
6900,-505.0,71,505,100,50.2206,1.9912
7000,-420.0,68,420,100,49.0602,2.0383
7100,-581.0,69,581,100,49.7429,2.0103
7200,-428.0,62,428,100,51.4593,1.9433
7300,-395.0,64,395,100,49.8864,2.0046
7400,-516.0,66,516,100,50.4526,1.9821
7500,-305.0,67,305,100,50.4657,1.9815
7600,-420.0,66,420,100,49.1632,2.034
7700,-449.0,66,449,100,44.5142,2.2465
7800,-373.0,67,373,100,48.6481,2.0556
7900,-332.0,66,332,100,51.2152,1.9525
8000,-491.0,69,491,100,35.705,2.8007
8100,-539.0,68,539,100,49.8006,2.008
8200,-487.0,64,487,100,49.8132,2.0075
8300,-502.0,70,502,100,47.9447,2.0857
8400,-501.0,69,501,100,49.2973,2.0285
8500,-444.0,66,444,100,43.5701,2.2952
8600,-375.0,70,375,100,41.3059,2.421
8700,-473.0,69,473,100,48.9431,2.0432
8800,-525.0,69,525,100,51.3038,1.9492
