env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
2100,20.7815,26.9026,26.9052,-40.433,2.7652,4.8847,13.2057,25.1351,0.0153,0.004
2200,26.5418,32.2919,32.2949,-47.1406,2.7647,5.3598,26.7238,66.1932,0.0165,0.0061
2300,29.8507,37.7611,37.7634,-54.0795,2.7656,5.8868,24.6603,48.8664,0.0177,0.0073
2400,34.8996,44.0875,44.0909,-62.0196,2.7663,6.4714,47.948,112.6054,0.022,0.0084
2500,44.9175,51.6418,51.6458,-71.3883,2.767,7.1201,50.0513,106.5882,0.031,0.0138
2600,53.2752,60.0533,60.0581,-81.7993,2.7674,7.8397,73.175,118.6923,0.0222,0.0107
2700,67.0226,69.6616,69.6669,-93.6312,2.7686,8.6382,34.7766,60.9412,0.0336,0.0123
2800,78.0785,79.9213,79.9276,-106.3455,2.7688,9.5243,147.7254,324.0525,0.0319,0.0106
2900,108.8526,92.5787,92.5848,-121.7731,2.768,10.5076,40.3345,58.8307,0.0365,0.0098
3000,105.9186,106.6793,106.6875,-138.8879,2.7686,11.5992,107.544,207.1732,0.0322,0.0148
3100,156.8222,121.7864,121.7911,-157.3387,2.7689,12.8104,187.3238,234.4084,0.0421,0.0186
3200,224.8906,138.164,138.1735,-177.5114,2.7689,14.1547,158.3918,319.6665,0.0479,0.01
3300,293.8257,157.1277,157.1376,-200.5675,2.7691,15.6468,79.7484,109.9157,0.0617,0.0344
3400,303.6827,178.3766,178.3877,-226.4199,2.7696,17.3028,240.8868,450.2898,0.0453,0.0193
3500,294.7925,202.435,202.4451,-255.6524,2.7701,19.1405,228.9487,356.1753,0.0588,0.0208
3600,563.9548,229.067,229.0793,-287.9042,2.7692,21.1805,325.3692,641.5757,0.0478,0.0066
3700,706.501,258.6053,258.62,-323.7726,2.7697,23.4448,576.4195,640.9759,0.0842,0.0146
3800,868.3988,292.0541,292.0702,-364.2485,2.7695,25.958,794.677,1304.9107,0.0917,0.0261
3900,940.6424,328.9115,328.9292,-408.7643,2.7695,28.7476,949.2136,1454.1257,0.0509,0.0104
4000,1343.7538,369.5252,369.5448,-458.0581,2.7693,31.8441,886.3514,1249.3275,0.0703,0.0144
4100,1307.8384,416.6361,416.6575,-514.765,2.7696,35.281,2861.4148,3341.0061,0.0581,0.0075
4200,2266.2819,466.6722,466.7032,-575.3648,2.7704,39.0953,2196.362,3515.0922,0.1612,0.0685
4300,2790.1485,522.9244,522.9467,-643.2993,2.7703,43.3288,2729.9756,3738.0147,0.1237,0.026
4400,3185.3362,585.898,585.9359,-719.5098,2.7699,48.0283,1886.2999,3541.2488,0.1286,0.0231
4500,4326.3379,657.0358,657.0751,-805.1412,2.7701,53.2449,3634.6545,4276.0259,0.1435,0.0216
4600,5657.9436,734.3941,734.426,-898.3667,2.77,59.0348,5113.0504,6356.2328,0.1558,0.0111
4700,7703.5457,820.8489,820.9049,-1002.8427,2.7701,65.4617,4221.4398,7197.7772,0.228,0.0513
4800,6760.5683,919.7281,919.7918,-1121.6318,2.77,72.5958,9070.479,15375.3196,0.207,0.0636
4900,9500.2367,1025.2637,1025.3163,-1249.0585,2.7704,80.5141,16679.041,26819.2798,0.1772,0.0168
5000,11229.394,1145.1335,1145.2055,-1393.3441,2.7705,89.3028,8869.1573,15117.0598,0.2668,0.019
5100,15289.0314,1278.116,1278.2012,-1553.4668,2.77,99.0582,10193.8849,17003.397,0.3454,0.0475
5200,18931.5505,1425.2577,1425.3647,-1730.7432,2.7706,109.8876,11017.4671,6322.3068,0.2565,0.0469
5300,24189.842,1589.3715,1589.4689,-1928.3052,2.7706,121.9066,19069.6541,23794.0669,0.3485,0.0913
5400,32659.2277,1769.3234,1769.4503,-2145.5727,2.7706,135.2478,48503.8116,62299.9131,0.3981,0.1549
5500,36893.3902,1972.3302,1972.4733,-2389.6379,2.7708,150.0563,20889.2888,20632.0483,0.2216,0.0473
5600,36263.7095,2200.8859,2201.0544,-2664.0263,2.7709,166.4936,22935.6846,38765.4541,0.4808,0.142
5700,63832.7784,2446.0589,2446.2456,-2960.0976,2.7708,184.7381,57910.9599,83287.5273,0.449,0.0275
5800,64070.6549,2725.3968,2725.591,-3295.2311,2.7708,204.9904,14366.5803,18194.2456,0.5139,0.0866
5900,85819.0605,3035.9156,3036.1239,-3668.4074,2.7697,227.4722,16372.8889,22141.1692,0.597,0.1078
6000,96262.9332,3376.7609,3377.0264,-4079.0783,2.7707,252.4305,13805.2039,11280.1804,0.2964,0.0205
6100,103823.9065,3760.2983,3760.5761,-4540.0468,2.7709,280.1279,15430.874,11931.5626,0.5905,0.1439
6200,212644.3226,4174.6247,4174.9476,-5038.9006,2.7709,310.8727,45648.4655,64434.7764,1.0677,0.136
6300,202054.1007,4645.3463,4645.8057,-5604.4385,2.7713,344.9999,87464.6942,132196.1719,0.6255,0.0218
6400,189492.3,5169.7723,5170.2308,-6235.265,2.7717,382.8807,69172.5209,94899.3301,0.7537,0.1345
6500,306194.5328,5742.297,5742.855,-6923.2358,2.7718,424.9248,208910.086,212683.7852,1.0911,0.2084
6600,359341.9861,6390.3662,6390.8906,-7702.8366,2.771,471.5981,246923.8495,144802.2676,1.2163,0.1555
6700,310576.9577,7106.2756,7106.9532,-8563.3251,2.7712,523.4093,174612.4066,257461.9492,0.9001,0.0701
6800,616243.755,7898.7878,7899.3813,-9513.7898,2.7713,580.9126,304912.3443,433795.1562,1.6809,0.0856
6900,814111.6683,8763.5532,8764.5673,-10556.7828,2.7714,644.7375,401285.0042,396940.6484,1.4094,0.1629
7000,966652.7713,9732.857,9733.8621,-11725.381,2.7711,715.6003,502275.9437,461537.1016,1.2331,0.0733
7100,1056657.763,10816.1726,10817.2016,-13025.7415,2.7713,794.2562,499532.8114,268672.918,2.6693,0.3489
7200,1237018.1925,12022.7379,12024.0624,-14474.4963,2.771,881.5631,622488.6283,434813.6758,2.4469,0.1765
7300,2075145.099,13339.0396,13340.525,-16063.5179,2.7706,978.4693,631551.7329,841694.0625,2.3395,0.2068
7400,2085077.7866,14814.9727,14816.8002,-17834.6868,2.7706,1086.0631,1911952.6378,2131326.1875,1.1107,0.081
7500,2293785.988,16462.2274,16464.175,-19816.9611,2.7714,1205.4743,1719781.7482,1829813.7344,3.5088,0.1818
7600,2838661.1905,18309.9642,18312.0069,-22030.3923,2.7712,1338.009,1395404.6866,1761935.5938,3.7784,0.2834
7700,3553747.1895,20317.5936,20319.9729,-24454.8707,2.7712,1485.1362,463616.0213,591159.5391,2.6556,0.1487
7800,5665563.0384,22533.5004,22536.1571,-27118.9711,2.7716,1648.4549,1262085.5705,1352838.1562,3.5943,0.2013
7900,5836968.3867,25048.5348,25051.9228,-30140.7538,2.7715,1829.7336,3536719.9652,2796635.2188,4.6344,1.1846
8000,7318206.7127,27809.2631,27812.7692,-33459.0499,2.7717,2030.9474,1483217.6075,1528941.6562,4.2474,0.4017
8100,10574288.9942,30865.1578,30869.2469,-37134.1714,2.771,2254.2929,5143889.3133,5127708.125,6.8994,0.4563
8200,13018844.36,34218.742,34223.3546,-41184.8127,2.7709,2502.2047,1726639.2266,1351651.4062,4.0648,0.4246
8300,14826823.4247,38008.6874,38014.3729,-45740.0016,2.7708,2777.4386,3579436.5205,3897335.375,6.9092,0.5703
8400,16415995.9572,42212.407,42218.249,-50794.4298,2.7708,3082.8882,3405172.6048,3539122.875,6.6858,1.2838
8500,22776194.3878,46894.2833,46900.1748,-56414.5749,2.7707,3421.9102,9071952.4364,7121377.25,7.6886,0.4248
8600,27440091.3703,52027.4038,52034.2271,-62603.0688,2.7714,3798.2139,12267513.3208,8377929.875,6.9856,1.1674
8700,38400871.5288,57690.2472,57699.6151,-69418.3238,2.7716,4215.8991,17021518.6433,11695413.125,11.659,1.3638
8800,42579433.99,64084.8282,64093.9484,-77105.7561,2.7715,4679.5168,4146630.4442,3409718.6875,6.3762,0.4562
